time,height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,nominal_com_y,nominal_com_z,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
58.726,0.5,0,0.0193779,0,0.0193779,8.71649e-06,0.0616987,2.46786e-08,0.0617867,0.0617867,-8.80297e-05,-0.0253744,0.410154,3.62437e-05,3.62492e-05,0,0,0.0193733,9.42003e-06,0,1,0,1,0,0,0,8.83,0.101631,0.101631,-0.0508157
58.731,0.5,0,0.0193779,0,0.0193779,8.70999e-06,0.0616987,2.45276e-08,0.0617867,0.0617867,-8.80294e-05,-0.0253744,0.410154,3.62436e-05,3.62491e-05,0,0,0.0193733,9.41297e-06,0,1,0,1,0,0,0,8.825,0.101631,0.101631,-0.0508157
58.736,0.5,0,0.019378,0,0.019378,8.70349e-06,0.0616987,2.45276e-08,0.0617867,0.0617867,-8.80294e-05,-0.0253744,0.410154,3.62436e-05,3.62491e-05,0,0,0.0193734,9.40591e-06,0,1,0,1,0,0,0,8.82,0.101631,0.101631,-0.0508157
58.741,0.5,0,0.019378,0,0.019378,8.697e-06,0.0616987,2.4413e-08,0.0617867,0.0617867,-8.80292e-05,-0.0253744,0.410154,3.62435e-05,3.6249e-05,0,0,0.0193734,9.39885e-06,0,1,0,1,0,0,0,8.815,0.101631,0.101631,-0.0508157
58.746,0.5,0,0.0193781,0,0.0193781,8.69051e-06,0.0616987,2.4413e-08,0.0617867,0.0617867,-8.80292e-05,-0.0253744,0.410154,3.62435e-05,3.6249e-05,0,0,0.0193734,9.3918e-06,0,1,0,1,0,0,0,8.81,0.101631,0.101631,-0.0508157
58.751,0.5,0,0.0193781,0,0.0193781,8.68402e-06,0.0616987,2.43618e-08,0.0617867,0.0617867,-8.80289e-05,-0.0253744,0.410154,3.62435e-05,3.62489e-05,0,0,0.0193735,9.38476e-06,0,1,0,1,0,0,0,8.805,0.101631,0.101631,-0.0508157
58.756,0.5,0,0.0193782,0,0.0193782,8.67752e-06,0.0616987,2.43618e-08,0.0617867,0.0617867,-8.80289e-05,-0.0253744,0.410154,3.62435e-05,3.62489e-05,0,0,0.0193735,9.37772e-06,0,1,0,1,0,0,0,8.8,0.101631,0.101631,-0.0508156
58.761,0.5,0,0.0193782,0,0.0193782,8.67104e-06,0.0616987,2.43776e-08,0.0617867,0.0617867,-8.80287e-05,-0.0253744,0.410154,3.62433e-05,3.62488e-05,0,0,0.0193736,9.37069e-06,0,1,0,1,0,0,0,8.795,0.101631,0.101631,-0.0508156
58.766,0.5,0,0.0193782,0,0.0193782,8.67104e-06,0.0616987,2.43776e-08,0.0617867,0.0617867,-8.80287e-05,-0.0253744,0.410154,3.62433e-05,3.62488e-05,0,0,0.0193736,9.36373e-06,0,1,0,1,0,0,0,8.79,0.101631,0.101631,-0.0508156
58.77,0.5,0,0.0193783,0,0.0193783,8.65806e-06,0.0616987,2.44398e-08,0.0617867,0.0617867,-8.80285e-05,-0.0253744,0.410154,3.62432e-05,3.62487e-05,0,0,0.0193737,9.35811e-06,0,1,0,1,0,0,0,8.786,0.101631,0.101631,-0.0508156
58.775,0.5,0,0.0193783,0,0.0193783,8.65806e-06,0.0616987,2.44398e-08,0.0617867,0.0617867,-8.80285e-05,-0.0253744,0.410154,3.62432e-05,3.62487e-05,0,0,0.0193737,9.35114e-06,0,1,0,1,0,0,0,8.781,0.101631,0.101631,-0.0508156
58.78,0.5,0,0.0193783,0,0.0193783,8.65159e-06,0.0616987,2.43959e-08,0.0617867,0.0617867,-8.80282e-05,-0.0253744,0.410154,3.62431e-05,3.62486e-05,0,0,0.0193738,9.34418e-06,0,1,0,1,0,0,0,8.776,0.101631,0.101631,-0.0508156
58.785,0.5,0,0.0193784,0,0.0193784,8.64513e-06,0.0616987,2.43565e-08,0.0617867,0.0617867,-8.80282e-05,-0.0253744,0.410154,3.62431e-05,3.62486e-05,0,0,0.0193738,9.33723e-06,0,1,0,1,0,0,0,8.771,0.101631,0.101631,-0.0508156
58.79,0.5,0,0.0193784,0,0.0193784,8.63869e-06,0.0616987,2.43565e-08,0.0617867,0.0617867,-8.80282e-05,-0.0253744,0.410154,3.62431e-05,3.62485e-05,0,0,0.0193739,9.33028e-06,0,1,0,1,0,0,0,8.766,0.101631,0.101631,-0.0508156
58.795,0.5,0,0.0193785,0,0.0193785,8.63228e-06,0.0616987,2.39903e-08,0.0617867,0.0617867,-8.8028e-05,-0.0253744,0.410154,3.62431e-05,3.62484e-05,0,0,0.0193739,9.32333e-06,0,1,0,1,0,0,0,8.761,0.101631,0.101631,-0.0508156
58.8,0.5,0,0.0193785,0,0.0193785,8.62589e-06,0.0616987,2.39903e-08,0.0617867,0.0617867,-8.8028e-05,-0.0253744,0.410154,3.62431e-05,3.62484e-05,0,0,0.0193739,9.31639e-06,0,1,0,1,0,0,0,8.756,0.101631,0.101631,-0.0508156
58.805,0.5,0,0.0193785,0,0.0193785,8.61949e-06,0.0616987,2.36428e-08,0.0617867,0.0617867,-8.80278e-05,-0.0253744,0.410154,3.6243e-05,3.62483e-05,0,0,0.019374,9.30946e-06,0,1,0,1,0,0,0,8.751,0.101631,0.101631,-0.0508156
58.81,0.5,0,0.0193786,0,0.0193786,8.61307e-06,0.0616987,2.36428e-08,0.0617867,0.0617867,-8.80278e-05,-0.0253744,0.410154,3.6243e-05,3.62483e-05,0,0,0.019374,9.30253e-06,0,1,0,1,0,0,0,8.746,0.101631,0.101631,-0.0508155
58.815,0.5,0,0.0193786,0,0.0193786,8.60665e-06,0.0616987,2.35722e-08,0.0617867,0.0617867,-8.80275e-05,-0.0253744,0.410154,3.62429e-05,3.62482e-05,0,0,0.0193741,9.2956e-06,0,1,0,1,0,0,0,8.741,0.101631,0.101631,-0.0508155
58.819,0.5,0,0.0193787,0,0.0193787,8.6002e-06,0.0616987,2.35722e-08,0.0617867,0.0617867,-8.80275e-05,-0.0253744,0.410154,3.62429e-05,3.62482e-05,0,0,0.0193741,9.29006e-06,0,1,0,1,0,0,0,8.737,0.101631,0.101631,-0.0508155
58.824,0.5,0,0.0193787,0,0.0193787,8.59375e-06,0.0616987,2.37858e-08,0.0617867,0.0617867,-8.80273e-05,-0.0253744,0.410154,3.62428e-05,3.62481e-05,0,0,0.0193742,9.28313e-06,0,1,0,1,0,0,0,8.732,0.101631,0.101631,-0.0508155
58.829,0.5,0,0.0193788,0,0.0193788,8.58728e-06,0.0616987,2.37858e-08,0.0617867,0.0617867,-8.80273e-05,-0.0253744,0.410154,3.62428e-05,3.62481e-05,0,0,0.0193742,9.27621e-06,0,1,0,1,0,0,0,8.727,0.101631,0.101631,-0.0508155
58.834,0.5,0,0.0193788,0,0.0193788,8.58081e-06,0.0616987,2.41889e-08,0.0617867,0.0617867,-8.8027e-05,-0.0253744,0.410154,3.62427e-05,3.6248e-05,0,0,0.0193743,9.26929e-06,0,1,0,1,0,0,0,8.722,0.101631,0.101631,-0.0508155
58.839,0.5,0,0.0193788,0,0.0193788,8.57433e-06,0.0616987,2.41889e-08,0.0617867,0.0617867,-8.8027e-05,-0.0253744,0.410154,3.62427e-05,3.6248e-05,0,0,0.0193743,9.26238e-06,0,1,0,1,0,0,0,8.717,0.101631,0.101631,-0.0508155
58.844,0.5,0,0.0193789,0,0.0193789,8.56785e-06,0.0616987,2.46202e-08,0.0617867,0.0617867,-8.80268e-05,-0.0253744,0.410154,3.62426e-05,3.62479e-05,0,0,0.0193743,9.25547e-06,0,1,0,1,0,0,0,8.712,0.101631,0.101631,-0.0508155
58.849,0.5,0,0.0193789,0,0.0193789,8.56138e-06,0.0616987,2.46202e-08,0.0617867,0.0617867,-8.80268e-05,-0.0253744,0.410154,3.62426e-05,3.62479e-05,0,0,0.0193744,9.24856e-06,0,1,0,1,0,0,0,8.707,0.101631,0.101631,-0.0508155
58.854,0.5,0,0.019379,0,0.019379,8.55493e-06,0.0616987,2.49116e-08,0.0617867,0.0617867,-8.80265e-05,-0.0253744,0.410154,3.62424e-05,3.62478e-05,0,0,0.0193744,9.24166e-06,0,1,0,1,0,0,0,8.702,0.101631,0.101631,-0.0508155
58.859,0.5,0,0.019379,0,0.019379,8.54849e-06,0.0616987,2.49116e-08,0.0617867,0.0617867,-8.80265e-05,-0.0253744,0.410154,3.62424e-05,3.62478e-05,0,0,0.0193745,9.23476e-06,0,1,0,1,0,0,0,8.697,0.101631,0.101631,-0.0508155
58.864,0.5,0,0.019379,0,0.019379,8.54209e-06,0.0616987,2.49491e-08,0.0617867,0.0617867,-8.80262e-05,-0.0253744,0.410154,3.62423e-05,3.62477e-05,0,0,0.0193745,9.22787e-06,0,1,0,1,0,0,0,8.692,0.101631,0.101631,-0.0508155
58.869,0.5,0,0.0193791,0,0.0193791,8.5357e-06,0.0616987,2.49491e-08,0.0617867,0.0617867,-8.80262e-05,-0.0253744,0.410154,3.62423e-05,3.62477e-05,0,0,0.0193746,9.22098e-06,0,1,0,1,0,0,0,8.687,0.101631,0.101631,-0.0508155
58.873,0.5,0,0.0193791,0,0.0193791,8.52933e-06,0.0616987,2.47123e-08,0.0617867,0.0617867,-8.8026e-05,-0.0253744,0.410154,3.62422e-05,3.62476e-05,0,0,0.0193746,9.21547e-06,0,1,0,1,0,0,0,8.683,0.101631,0.101631,-0.0508155
58.878,0.5,0,0.0193792,0,0.0193792,8.52299e-06,0.0616987,2.47123e-08,0.0617867,0.0617867,-8.8026e-05,-0.0253744,0.410154,3.62422e-05,3.62476e-05,0,0,0.0193747,9.20858e-06,0,1,0,1,0,0,0,8.678,0.101631,0.101631,-0.0508155
58.883,0.5,0,0.0193792,0,0.0193792,8.51667e-06,0.0616987,2.42801e-08,0.0617867,0.0617867,-8.80258e-05,-0.0253744,0.410154,3.62421e-05,3.62475e-05,0,0,0.0193747,9.20169e-06,0,1,0,1,0,0,0,8.673,0.101631,0.101631,-0.0508154
58.888,0.5,0,0.0193793,0,0.0193793,8.51035e-06,0.0616987,2.42801e-08,0.0617867,0.0617867,-8.80258e-05,-0.0253744,0.410154,3.62421e-05,3.62474e-05,0,0,0.0193747,9.19482e-06,0,1,0,1,0,0,0,8.668,0.101631,0.101631,-0.0508154
58.893,0.5,0,0.0193793,0,0.0193793,8.50405e-06,0.0616987,2.38003e-08,0.0617867,0.0617867,-8.80255e-05,-0.0253744,0.410154,3.6242e-05,3.62474e-05,0,0,0.0193748,9.18794e-06,0,1,0,1,0,0,0,8.663,0.101631,0.101631,-0.0508154
58.898,0.5,0,0.0193793,0,0.0193793,8.49775e-06,0.0616987,2.38003e-08,0.0617867,0.0617867,-8.80255e-05,-0.0253744,0.410154,3.6242e-05,3.62473e-05,0,0,0.0193748,9.18108e-06,0,1,0,1,0,0,0,8.658,0.101631,0.101631,-0.0508154
58.903,0.5,0,0.0193794,0,0.0193794,8.49145e-06,0.0616987,2.34343e-08,0.0617867,0.0617867,-8.80253e-05,-0.0253744,0.410154,3.6242e-05,3.62473e-05,0,0,0.0193749,9.17421e-06,0,1,0,1,0,0,0,8.653,0.101631,0.101631,-0.0508154
58.908,0.5,0,0.0193794,0,0.0193794,8.48514e-06,0.0616987,2.34343e-08,0.0617867,0.0617867,-8.80253e-05,-0.0253744,0.410154,3.6242e-05,3.62472e-05,0,0,0.0193749,9.16736e-06,0,1,0,1,0,0,0,8.648,0.101631,0.101631,-0.0508154
58.913,0.5,0,0.0193795,0,0.0193795,8.47882e-06,0.0616987,2.3299e-08,0.0617867,0.0617867,-8.80251e-05,-0.0253744,0.410154,3.62419e-05,3.62472e-05,0,0,0.019375,9.16051e-06,0,1,0,1,0,0,0,8.643,0.101631,0.101631,-0.0508154
58.918,0.5,0,0.0193795,0,0.0193795,8.47248e-06,0.0616987,2.3299e-08,0.0617867,0.0617867,-8.80251e-05,-0.0253744,0.410154,3.62419e-05,3.62471e-05,0,0,0.019375,9.15366e-06,0,1,0,1,0,0,0,8.638,0.101631,0.101631,-0.0508154
58.923,0.5,0,0.0193796,0,0.0193796,8.46614e-06,0.0616987,2.34255e-08,0.0617867,0.0617867,-8.80249e-05,-0.0253744,0.410154,3.62418e-05,3.62471e-05,0,0,0.0193751,9.14818e-06,0,1,0,1,0,0,0,8.634,0.101631,0.101631,-0.0508154
58.927,0.5,0,0.0193796,0,0.0193796,8.45977e-06,0.0616987,2.34255e-08,0.0617867,0.0617867,-8.80249e-05,-0.0253744,0.410154,3.62418e-05,3.6247e-05,0,0,0.0193751,9.14133e-06,0,1,0,1,0,0,0,8.629,0.101631,0.101631,-0.0508153
58.932,0.5,0,0.0193796,0,0.0193796,8.45341e-06,0.0616987,2.37499e-08,0.0617867,0.0617867,-8.80246e-05,-0.0253744,0.410154,3.62417e-05,3.6247e-05,0,0,0.0193751,9.13449e-06,0,1,0,1,0,0,0,8.624,0.101631,0.101631,-0.0508154
58.937,0.5,0,0.0193797,0,0.0193797,8.44703e-06,0.0616987,2.37499e-08,0.0617867,0.0617867,-8.80246e-05,-0.0253744,0.410154,3.62417e-05,3.62469e-05,0,0,0.0193752,9.12765e-06,0,1,0,1,0,0,0,8.619,0.101631,0.101631,-0.0508153
58.942,0.5,0,0.0193797,0,0.0193797,8.44067e-06,0.0616987,2.4138e-08,0.0617867,0.0617867,-8.80244e-05,-0.0253744,0.410154,3.62416e-05,3.62469e-05,0,0,0.0193752,9.12081e-06,0,1,0,1,0,0,0,8.614,0.101631,0.101631,-0.0508153
58.947,0.5,0,0.0193798,0,0.0193798,8.43429e-06,0.0616987,2.4138e-08,0.0617867,0.0617867,-8.80244e-05,-0.0253744,0.410154,3.62416e-05,3.62468e-05,0,0,0.0193753,9.11398e-06,0,1,0,1,0,0,0,8.609,0.101631,0.101631,-0.0508153
58.952,0.5,0,0.0193798,0,0.0193798,8.42794e-06,0.0616987,2.44356e-08,0.0617867,0.0617867,-8.80241e-05,-0.0253744,0.410154,3.62415e-05,3.62468e-05,0,0,0.0193753,9.10715e-06,0,1,0,1,0,0,0,8.604,0.101631,0.101631,-0.0508153
58.957,0.5,0,0.0193798,0,0.0193798,8.4216e-06,0.0616987,2.44356e-08,0.0617867,0.0617867,-8.80241e-05,-0.0253744,0.410154,3.62415e-05,3.62467e-05,0,0,0.0193754,9.10033e-06,0,1,0,1,0,0,0,8.599,0.101631,0.101631,-0.0508153
58.962,0.5,0,0.0193799,0,0.0193799,8.41528e-06,0.0616987,2.45244e-08,0.0617867,0.0617867,-8.80238e-05,-0.0253744,0.410154,3.62414e-05,3.62467e-05,0,0,0.0193754,9.09352e-06,0,1,0,1,0,0,0,8.594,0.101631,0.101631,-0.0508153
58.967,0.5,0,0.0193799,0,0.0193799,8.40898e-06,0.0616987,2.45244e-08,0.0617867,0.0617867,-8.80238e-05,-0.0253744,0.410154,3.62414e-05,3.62466e-05,0,0,0.0193755,9.0867e-06,0,1,0,1,0,0,0,8.589,0.101631,0.101631,-0.0508153
58.972,0.5,0,0.01938,0,0.01938,8.4027e-06,0.0616987,2.43638e-08,0.0617867,0.0617867,-8.80236e-05,-0.0253744,0.410154,3.62413e-05,3.62466e-05,0,0,0.0193755,9.0799e-06,0,1,0,1,0,0,0,8.584,0.101631,0.101631,-0.0508153
58.977,0.5,0,0.01938,0,0.01938,8.39644e-06,0.0616987,2.43638e-08,0.0617867,0.0617867,-8.80236e-05,-0.0253744,0.410154,3.62413e-05,3.62465e-05,0,0,0.0193756,9.0731e-06,0,1,0,1,0,0,0,8.579,0.101631,0.101631,-0.0508153
58.982,0.5,0,0.0193801,0,0.0193801,8.3902e-06,0.0616987,2.40042e-08,0.0617867,0.0617867,-8.80234e-05,-0.0253744,0.410154,3.62412e-05,3.62464e-05,0,0,0.0193756,9.0663e-06,0,1,0,1,0,0,0,8.574,0.101631,0.101631,-0.0508153
58.986,0.5,0,0.0193801,0,0.0193801,8.38398e-06,0.0616987,2.40042e-08,0.0617867,0.0617867,-8.80234e-05,-0.0253744,0.410154,3.62412e-05,3.62464e-05,0,0,0.0193756,9.06087e-06,0,1,0,1,0,0,0,8.57,0.101631,0.101631,-0.0508153
58.991,0.5,0,0.0193801,0,0.0193801,8.37777e-06,0.0616987,2.35663e-08,0.0617867,0.0617867,-8.80232e-05,-0.0253744,0.410154,3.62411e-05,3.62464e-05,0,0,0.0193757,9.05407e-06,0,1,0,1,0,0,0,8.565,0.101631,0.101631,-0.0508153
58.996,0.5,0,0.0193802,0,0.0193802,8.37155e-06,0.0616987,2.35663e-08,0.0617867,0.0617867,-8.80232e-05,-0.0253744,0.410154,3.62411e-05,3.62463e-05,0,0,0.0193757,9.04728e-06,0,1,0,1,0,0,0,8.56,0.10163,0.10163,-0.0508152
59.001,0.5,0,0.0193802,0,0.0193802,8.36535e-06,0.0616987,2.31968e-08,0.0617867,0.0617867,-8.80229e-05,-0.0253744,0.410154,3.6241e-05,3.62462e-05,0,0,0.0193758,9.04049e-06,0,1,0,1,0,0,0,8.555,0.10163,0.10163,-0.0508152
59.006,0.5,0,0.0193803,0,0.0193803,8.35913e-06,0.0616987,2.31968e-08,0.0617867,0.0617867,-8.80229e-05,-0.0253744,0.410154,3.6241e-05,3.62462e-05,0,0,0.0193758,9.03371e-06,0,1,0,1,0,0,0,8.55,0.10163,0.10163,-0.0508152
59.011,0.5,0,0.0193803,0,0.0193803,8.35291e-06,0.0616987,2.30142e-08,0.0617867,0.0617867,-8.80227e-05,-0.0253744,0.410154,3.62409e-05,3.62461e-05,0,0,0.0193759,9.02694e-06,0,1,0,1,0,0,0,8.545,0.10163,0.10163,-0.0508152
59.016,0.5,0,0.0193803,0,0.0193803,8.34668e-06,0.0616987,2.30142e-08,0.0617867,0.0617867,-8.80227e-05,-0.0253744,0.410154,3.62409e-05,3.62461e-05,0,0,0.0193759,9.02017e-06,0,1,0,1,0,0,0,8.54,0.10163,0.10163,-0.0508152
59.021,0.5,0,0.0193804,0,0.0193804,8.34044e-06,0.0616987,2.30673e-08,0.0617867,0.0617867,-8.80225e-05,-0.0253744,0.410154,3.62408e-05,3.6246e-05,0,0,0.0193759,9.01341e-06,0,1,0,1,0,0,0,8.535,0.10163,0.10163,-0.0508152
59.026,0.5,0,0.0193804,0,0.0193804,8.33418e-06,0.0616987,2.30673e-08,0.0617867,0.0617867,-8.80225e-05,-0.0253744,0.410154,3.62408e-05,3.6246e-05,0,0,0.019376,9.00665e-06,0,1,0,1,0,0,0,8.53,0.10163,0.10163,-0.0508152
59.031,0.5,0,0.0193805,0,0.0193805,8.32792e-06,0.0616987,2.33187e-08,0.0617867,0.0617867,-8.80222e-05,-0.0253744,0.410154,3.62407e-05,3.62459e-05,0,0,0.019376,8.9999e-06,0,1,0,1,0,0,0,8.525,0.10163,0.10163,-0.0508152
59.036,0.5,0,0.0193805,0,0.0193805,8.32165e-06,0.0616987,2.33187e-08,0.0617867,0.0617867,-8.80222e-05,-0.0253744,0.410154,3.62407e-05,3.62459e-05,0,0,0.0193761,8.99315e-06,0,1,0,1,0,0,0,8.52,0.10163,0.10163,-0.0508152
59.041,0.5,0,0.0193805,0,0.0193805,8.31538e-06,0.0616987,2.36604e-08,0.0617867,0.0617867,-8.8022e-05,-0.0253744,0.410154,3.62406e-05,3.62458e-05,0,0,0.0193761,8.9864e-06,0,1,0,1,0,0,0,8.515,0.10163,0.10163,-0.0508152
59.046,0.5,0,0.0193806,0,0.0193806,8.30911e-06,0.0616987,2.36604e-08,0.0617867,0.0617867,-8.8022e-05,-0.0253744,0.410154,3.62406e-05,3.62458e-05,0,0,0.0193762,8.97966e-06,0,1,0,1,0,0,0,8.51,0.10163,0.10163,-0.0508152
59.051,0.5,0,0.0193806,0,0.0193806,8.30286e-06,0.0616987,2.3954e-08,0.0617867,0.0617867,-8.80217e-05,-0.0253744,0.410154,3.62405e-05,3.62457e-05,0,0,0.0193762,8.97293e-06,0,1,0,1,0,0,0,8.505,0.10163,0.10163,-0.0508152
59.056,0.5,0,0.0193807,0,0.0193807,8.29661e-06,0.0616987,2.3954e-08,0.0617867,0.0617867,-8.80217e-05,-0.0253744,0.410154,3.62405e-05,3.62457e-05,0,0,0.0193763,8.9662e-06,0,1,0,1,0,0,0,8.5,0.10163,0.10163,-0.0508152
59.061,0.5,0,0.0193807,0,0.0193807,8.29038e-06,0.0616987,2.40815e-08,0.0617867,0.0617867,-8.80215e-05,-0.0253744,0.410154,3.62404e-05,3.62456e-05,0,0,0.0193763,8.96081e-06,0,1,0,1,0,0,0,8.496,0.10163,0.10163,-0.0508152
59.065,0.5,0,0.0193807,0,0.0193807,8.29038e-06,0.0616987,2.40815e-08,0.0617867,0.0617867,-8.80215e-05,-0.0253744,0.410154,3.62404e-05,3.62456e-05,0,0,0.0193763,8.95414e-06,0,1,0,1,0,0,0,8.491,0.10163,0.10163,-0.0508152
59.07,0.5,0,0.0193807,0,0.0193807,8.28416e-06,0.0616987,2.39874e-08,0.0617867,0.0617867,-8.80212e-05,-0.0253744,0.410154,3.62403e-05,3.62455e-05,0,0,0.0193764,8.94748e-06,0,1,0,1,0,0,0,8.486,0.10163,0.10163,-0.0508152
59.075,0.5,0,0.0193808,0,0.0193808,8.27797e-06,0.0616987,2.39874e-08,0.0617867,0.0617867,-8.80212e-05,-0.0253744,0.410154,3.62403e-05,3.62455e-05,0,0,0.0193764,8.94082e-06,0,1,0,1,0,0,0,8.481,0.10163,0.10163,-0.0508151
59.08,0.5,0,0.0193808,0,0.0193808,8.27182e-06,0.0616987,2.39874e-08,0.0617867,0.0617867,-8.80212e-05,-0.0253744,0.410154,3.62403e-05,3.62454e-05,0,0,0.0193765,8.93416e-06,0,1,0,1,0,0,0,8.476,0.10163,0.10163,-0.0508151
59.085,0.5,0,0.0193809,0,0.0193809,8.26571e-06,0.0616987,2.3398e-08,0.0617867,0.0617867,-8.8021e-05,-0.0253744,0.410154,3.62402e-05,3.62454e-05,0,0,0.0193765,8.92751e-06,0,1,0,1,0,0,0,8.471,0.10163,0.10163,-0.0508151
59.09,0.5,0,0.0193809,0,0.0193809,8.25962e-06,0.0616987,2.3398e-08,0.0617867,0.0617867,-8.8021e-05,-0.0253744,0.410154,3.62402e-05,3.62453e-05,0,0,0.0193766,8.92086e-06,0,1,0,1,0,0,0,8.466,0.10163,0.10163,-0.0508151
59.095,0.5,0,0.019381,0,0.019381,8.25354e-06,0.0616987,2.26923e-08,0.0617867,0.0617867,-8.80208e-05,-0.0253744,0.410154,3.62401e-05,3.62453e-05,0,0,0.0193766,8.91422e-06,0,1,0,1,0,0,0,8.461,0.10163,0.10163,-0.0508151
59.1,0.5,0,0.019381,0,0.019381,8.24745e-06,0.0616987,2.26923e-08,0.0617867,0.0617867,-8.80208e-05,-0.0253744,0.410154,3.62401e-05,3.62452e-05,0,0,0.0193766,8.90759e-06,0,1,0,1,0,0,0,8.456,0.10163,0.10163,-0.0508151
59.105,0.5,0,0.019381,0,0.019381,8.24135e-06,0.0616987,2.22523e-08,0.0617867,0.0617867,-8.80206e-05,-0.0253744,0.410154,3.624e-05,3.62452e-05,0,0,0.0193767,8.90096e-06,0,1,0,1,0,0,0,8.451,0.10163,0.10163,-0.0508151
59.109,0.5,0,0.0193811,0,0.0193811,8.23523e-06,0.0616987,2.22523e-08,0.0617867,0.0617867,-8.80206e-05,-0.0253744,0.410154,3.624e-05,3.62451e-05,0,0,0.0193767,8.89565e-06,0,1,0,1,0,0,0,8.447,0.10163,0.10163,-0.050815
59.114,0.5,0,0.0193811,0,0.0193811,8.22909e-06,0.0616987,2.22184e-08,0.0617867,0.0617867,-8.80204e-05,-0.0253744,0.410154,3.62399e-05,3.62451e-05,0,0,0.0193768,8.88902e-06,0,1,0,1,0,0,0,8.442,0.10163,0.10163,-0.050815
59.119,0.5,0,0.0193812,0,0.0193812,8.22292e-06,0.0616987,2.22184e-08,0.0617867,0.0617867,-8.80204e-05,-0.0253744,0.410154,3.62399e-05,3.6245e-05,0,0,0.0193768,8.88239e-06,0,1,0,1,0,0,0,8.437,0.10163,0.10163,-0.050815
59.124,0.5,0,0.0193812,0,0.0193812,8.21674e-06,0.0616987,2.2582e-08,0.0617867,0.0617867,-8.80202e-05,-0.0253744,0.410154,3.62398e-05,3.6245e-05,0,0,0.0193769,8.87577e-06,0,1,0,1,0,0,0,8.432,0.10163,0.10163,-0.050815
59.129,0.5,0,0.0193812,0,0.0193812,8.21052e-06,0.0616987,2.2582e-08,0.0617867,0.0617867,-8.80202e-05,-0.0253744,0.410154,3.62398e-05,3.62449e-05,0,0,0.0193769,8.86915e-06,0,1,0,1,0,0,0,8.427,0.10163,0.10163,-0.050815
59.134,0.5,0,0.0193813,0,0.0193813,8.20431e-06,0.0616987,2.31915e-08,0.0617867,0.0617867,-8.80199e-05,-0.0253744,0.410154,3.62397e-05,3.62449e-05,0,0,0.0193769,8.86254e-06,0,1,0,1,0,0,0,8.422,0.10163,0.10163,-0.050815
59.139,0.5,0,0.0193813,0,0.0193813,8.19808e-06,0.0616987,2.31915e-08,0.0617867,0.0617867,-8.80199e-05,-0.0253744,0.410154,3.62397e-05,3.62448e-05,0,0,0.019377,8.85592e-06,0,1,0,1,0,0,0,8.417,0.10163,0.10163,-0.050815
59.144,0.5,0,0.0193814,0,0.0193814,8.19186e-06,0.0616987,2.38096e-08,0.0617867,0.0617867,-8.80197e-05,-0.0253744,0.410154,3.62396e-05,3.62448e-05,0,0,0.019377,8.84932e-06,0,1,0,1,0,0,0,8.412,0.10163,0.10163,-0.050815
59.149,0.5,0,0.0193814,0,0.0193814,8.18565e-06,0.0616987,2.38096e-08,0.0617867,0.0617867,-8.80197e-05,-0.0253744,0.410154,3.62396e-05,3.62447e-05,0,0,0.0193771,8.84403e-06,0,1,0,1,0,0,0,8.408,0.10163,0.10163,-0.050815
59.153,0.5,0,0.0193814,0,0.0193814,8.17947e-06,0.0616987,2.42009e-08,0.0617867,0.0617867,-8.80194e-05,-0.0253744,0.410154,3.62395e-05,3.62447e-05,0,0,0.0193771,8.83742e-06,0,1,0,1,0,0,0,8.403,0.10163,0.10163,-0.050815
59.158,0.5,0,0.0193815,0,0.0193815,8.1733e-06,0.0616987,2.42009e-08,0.0617867,0.0617867,-8.80194e-05,-0.0253744,0.410154,3.62395e-05,3.62446e-05,0,0,0.0193771,8.83081e-06,0,1,0,1,0,0,0,8.398,0.10163,0.10163,-0.050815
59.163,0.5,0,0.0193815,0,0.0193815,8.16717e-06,0.0616987,2.4217e-08,0.0617867,0.0617867,-8.80191e-05,-0.0253744,0.410154,3.62394e-05,3.62446e-05,0,0,0.0193772,8.8242e-06,0,1,0,1,0,0,0,8.393,0.10163,0.10163,-0.050815
59.168,0.5,0,0.0193816,0,0.0193816,8.16107e-06,0.0616987,2.4217e-08,0.0617867,0.0617867,-8.80191e-05,-0.0253744,0.410154,3.62394e-05,3.62445e-05,0,0,0.0193772,8.81761e-06,0,1,0,1,0,0,0,8.388,0.10163,0.10163,-0.050815
59.173,0.5,0,0.0193816,0,0.0193816,8.155e-06,0.0616987,2.38475e-08,0.0617867,0.0617867,-8.80189e-05,-0.0253744,0.410154,3.62393e-05,3.62445e-05,0,0,0.0193773,8.81101e-06,0,1,0,1,0,0,0,8.383,0.10163,0.10163,-0.050815
59.178,0.5,0,0.0193816,0,0.0193816,8.14896e-06,0.0616987,2.38475e-08,0.0617867,0.0617867,-8.80189e-05,-0.0253744,0.410154,3.62393e-05,3.62444e-05,0,0,0.0193773,8.80443e-06,0,1,0,1,0,0,0,8.378,0.10163,0.10163,-0.050815
