time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
0.094,0.36,0.5,0,-0.00541502,0,-0.00541502,-0.0111018,0.0389587,0.225433,0.0495151,0.0495151,-0.0105563,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.00433846,0.0192442,0,0,-0.000581596,-0.00515336,0,1,0,1,0,0,0,0,0,0,0,-0.0418684,0,0,0,0,8.87257,8.87257,-4.43629
0.098,0.36,0.5,0,0.000370628,0,0.000370628,0.0533787,0.0389587,0.225433,0.0495151,0.0495151,-0.0105563,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.00433846,0.0191255,0,0,-0.000574009,-0.00468698,0,1,0,1,0,0,0,0,0,0,0,-0.0356549,0,0,0,0,11.9333,11.9333,-5.96664
0.103,0.36,0.5,0,0.00723773,0,0.00723773,0.122037,0.0344851,0.0926343,0.0495151,0.0495151,-0.0150299,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.00617589,0.0189966,0,0,-0.000496281,-0.00342605,0,1,0,1,0,0,0,0,0,0,0,-0.0216168,0,0,0,0,7.44644,7.44644,-3.72322
0.108,0.36,0.5,0,0.0150482,0,0.0150482,0.198057,0.0344851,0.0926343,0.0495151,0.0495151,-0.0150299,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.00617589,0.0188691,0,0,-0.000341611,-0.00142126,0,1,0,1,0,0,0,0,0,0,0,-0.00100754,0,0,0,0,11.061,11.061,-5.53049
0.113,0.36,0.5,0,0.0235278,0,0.0235278,0.274343,0.0294062,-0.0239146,0.0495151,0.0495151,-0.0201089,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.00826127,0.0187635,0,0,-0.000104106,0.00132264,0,1,0,1,0,0,0,0,0,0,0,0.0258059,0,0,0,0,7.65334,7.65334,-3.82667
0.118,0.36,0.5,0,0.0326774,0,0.0326774,0.355257,0.0294062,-0.0239146,0.0495151,0.0495151,-0.0201089,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.00826127,0.018659,0,0,0.000222075,0.00484435,0,1,0,1,0,0,0,0,0,0,0,0.0588985,0,0,0,0,11.5057,11.5057,-5.75287
0.123,0.36,0.5,0,0.0423585,0,0.0423585,0.43544,0.0239326,-0.125281,0.0495151,0.0495151,-0.0255825,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.010508,0.0185779,0,0,0.00064134,0.00912884,0,1,0,1,0,0,0,0,0,0,0,0.0978174,0,0,0,0,8.98818,8.98818,-4.49409
0.128,0.36,0.5,0,0.0526371,0,0.0526371,0.518668,0.0239326,-0.125281,0.0495151,0.0495151,-0.0255825,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.010508,0.0184976,0,0,0.00115871,0.0141988,0,1,0,1,0,0,0,0,0,0,0,0.1425,0,0,0,0,12.9561,12.9561,-6.47804
0.132,0.36,0.5,0,0.0631371,0,0.0631371,0.597734,0.0181651,-0.211063,0.0495151,0.0495151,-0.03135,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0128748,0.0184528,0,0,0.00165255,0.0188485,0,1,0,1,0,0,0,0,0,0,0,0.182492,0,0,0,0,11.1325,11.1325,-5.56623
0.137,0.36,0.5,0,0.0736371,0,0.0736371,0.672848,0.0181651,-0.211063,0.0495151,0.0495151,-0.03135,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0128748,0.0183973,0,0,0.00236881,0.0253559,0,1,0,1,0,0,0,0,0,0,0,0.237065,0,0,0,0,14.721,14.721,-7.36052
0.142,0.36,0.5,0,0.0841371,0,0.0841371,0.744205,0.0124357,-0.279169,0.0495151,0.0495151,-0.0370794,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0152254,0.0183657,0,0,0.00318242,0.0325086,0,1,0,1,0,0,0,0,0,0,0,0.295271,0,0,0,0,13.4528,13.4528,-6.72641
0.147,0.36,0.5,0,0.0946371,0,0.0946371,0.811995,0.0124357,-0.279169,0.0495151,0.0495151,-0.0370794,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0152254,0.0183345,0,0,0.00409241,0.0402646,0,1,0,1,0,0,0,0,0,0,0,0.356524,0,0,0,0,16.6978,16.6978,-8.34891
0.152,0.36,0.5,0,0.105137,0,0.105137,0.876395,0.00676822,-0.333314,0.0495151,0.0495151,-0.0427468,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0175502,0.0183267,0,0,0.00509782,0.0485842,0,1,0,1,0,0,0,0,0,0,0,0.420287,0,0,0,0,15.8341,15.8341,-7.91703
0.157,0.36,0.5,0,0.115637,0,0.115637,0.937575,0.00676822,-0.333314,0.0495151,0.0495151,-0.0427468,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0175502,0.018319,0,0,0.0061977,0.0574298,0,1,0,1,0,0,0,0,0,0,0,0.48607,0,0,0,0,18.769,18.769,-9.38448
0.162,0.36,0.5,0,0.126137,0,0.126137,0.995697,0.00114713,-0.376405,0.0495151,0.0495151,-0.0483679,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0198559,0.0183343,0,0,0.00739112,0.0667657,0,1,0,1,0,0,0,0,0,0,0,0.553428,0,0,0,0,18.1887,18.1887,-9.09436
0.166,0.36,0.5,0,0.136637,0,0.136637,1.05091,0.00114713,-0.376405,0.0495151,0.0495151,-0.0483679,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0198559,0.0183464,0,0,0.00842096,0.0746075,0,1,0,1,0,0,0,0,0,0,0,0.608598,0,0,0,0,20.8438,20,-10
0.171,0.36,0.5,0,0.147137,0,0.147137,1.10337,-0.00443885,-0.410728,0.0495151,0.0495151,-0.0539539,2,0.005,0.0616672,-0.0253264,-0.0203264,0.410174,-0.005,0,0.0221471,0.0183842,0,0,0.00980121,0.0848438,0,1,0,1,0,0,0,0,0,0,0,0.678762,0,0,0,0,20.4559,20,-10
