time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
26.158,0.5,0.64,0,-0.0116298,-0.0135453,0.00191558,9.09262e-06,0.0309151,2.45247e-08,0.0309687,0.0309687,-5.36098e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84547e-05,2.84616e-05,0,0,0.00191076,9.82207e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48639e-06,0,0,0,0,2.36566e-05,2.36566e-05,-1.18283e-05
26.163,0.5,0.64,0,-0.0116297,-0.0135453,0.00191562,9.08591e-06,0.0309151,2.41034e-08,0.0309687,0.0309687,-5.36096e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84546e-05,2.84616e-05,0,0,0.00191081,9.81475e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48535e-06,0,0,0,0,2.3641e-05,2.3641e-05,-1.18205e-05
26.168,0.5,0.64,0,-0.0116297,-0.0135453,0.00191567,9.07919e-06,0.0309151,2.41034e-08,0.0309687,0.0309687,-5.36096e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84546e-05,2.84615e-05,0,0,0.00191085,9.80743e-06,0,1,0,0,0,0,0,0,0,0,0,-1.4843e-06,0,0,0,0,2.35985e-05,2.35985e-05,-1.17993e-05
26.173,0.5,0.64,0,-0.0116296,-0.0135453,0.00191571,9.07247e-06,0.0309151,2.38328e-08,0.0309687,0.0309687,-5.36094e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84544e-05,2.84614e-05,0,0,0.0019109,9.80011e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48324e-06,0,0,0,0,2.35917e-05,2.35917e-05,-1.17959e-05
26.178,0.5,0.64,0,-0.0116296,-0.0135453,0.00191576,9.06573e-06,0.0309151,2.38328e-08,0.0309687,0.0309687,-5.36094e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84544e-05,2.84613e-05,0,0,0.00191095,9.79281e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48218e-06,0,0,0,0,2.35479e-05,2.35479e-05,-1.17739e-05
26.183,0.5,0.64,0,-0.0116295,-0.0135453,0.0019158,9.05898e-06,0.0309151,2.37912e-08,0.0309687,0.0309687,-5.36092e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84543e-05,2.84613e-05,0,0,0.00191099,9.78696e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48138e-06,0,0,0,0,2.35556e-05,2.35556e-05,-1.17778e-05
26.187,0.5,0.64,0,-0.0116295,-0.0135453,0.00191584,9.05221e-06,0.0309151,2.37912e-08,0.0309687,0.0309687,-5.36092e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84543e-05,2.84612e-05,0,0,0.00191104,9.77965e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48044e-06,0,0,0,0,2.35098e-05,2.35098e-05,-1.17549e-05
26.192,0.5,0.64,0,-0.0116295,-0.0135453,0.00191589,9.04544e-06,0.0309151,2.39736e-08,0.0309687,0.0309687,-5.36089e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84542e-05,2.84611e-05,0,0,0.00191109,9.77234e-06,0,1,0,0,0,0,0,0,0,0,0,-1.4795e-06,0,0,0,0,2.35326e-05,2.35326e-05,-1.17663e-05
26.197,0.5,0.64,0,-0.0116294,-0.0135453,0.00191593,9.03864e-06,0.0309151,2.39736e-08,0.0309687,0.0309687,-5.36089e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84542e-05,2.84611e-05,0,0,0.00191113,9.76504e-06,0,1,0,0,0,0,0,0,0,0,0,-1.47855e-06,0,0,0,0,2.34851e-05,2.34851e-05,-1.17425e-05
26.202,0.5,0.64,0,-0.0116294,-0.0135453,0.00191598,9.03185e-06,0.0309151,2.42955e-08,0.0309687,0.0309687,-5.36087e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84541e-05,2.8461e-05,0,0,0.00191118,9.75775e-06,0,1,0,0,0,0,0,0,0,0,0,-1.4776e-06,0,0,0,0,2.3518e-05,2.3518e-05,-1.1759e-05
