time,gain_mode,height,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq,theta_error,k_x,k_x_dot,k_theta,k_theta_dot,u_raw,u_model,tau_each
60.1301,1,0.5,0.00125609,0,0.00125609,-0.00224806,0.0617414,-6.41428e-06,0.061787,-4.56321e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107459,-0.107459,0.0537295
60.1351,1,0.5,0.00124501,0,0.00124501,-0.0022464,0.0617413,-6.29947e-06,0.061787,-4.56912e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107455,-0.107455,0.0537277
60.1401,1,0.5,0.00123394,0,0.00123394,-0.00224473,0.0617413,-6.29947e-06,0.061787,-4.56912e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107445,-0.107445,0.0537226
60.1451,1,0.5,0.00122288,0,0.00122288,-0.00224307,0.0617413,-6.20623e-06,0.061787,-4.57494e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107442,-0.107442,0.0537212
60.1501,1,0.5,0.00121183,0,0.00121183,-0.0022414,0.0617413,-6.20623e-06,0.061787,-4.57494e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107432,-0.107432,0.0537161
60.1551,1,0.5,0.00120079,0,0.00120079,-0.00223973,0.0617412,-6.16448e-06,0.061787,-4.58086e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107432,-0.107432,0.053716
60.1601,1,0.5,0.00118975,0,0.00118975,-0.00223806,0.0617412,-6.16448e-06,0.061787,-4.58086e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107421,-0.107421,0.0537107
60.1651,1,0.5,0.00117872,0,0.00117872,-0.00223638,0.0617411,-6.18493e-06,0.061787,-4.58703e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107424,-0.107424,0.0537122
60.1701,1,0.5,0.00116771,0,0.00116771,-0.0022347,0.0617411,-6.18493e-06,0.061787,-4.58703e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107414,-0.107414,0.0537068
60.1751,1,0.5,0.0011567,0,0.0011567,-0.00223302,0.0617411,-6.25557e-06,0.061787,-4.59351e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107419,-0.107419,0.0537097
60.1801,1,0.5,0.0011457,0,0.0011457,-0.00223134,0.0617411,-6.25557e-06,0.061787,-4.59351e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107408,-0.107408,0.0537041
60.1851,1,0.5,0.00113471,0,0.00113471,-0.00222966,0.061741,-6.34655e-06,0.061787,-4.60022e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107416,-0.107416,0.0537078
60.1901,1,0.5,0.00112372,0,0.00112372,-0.00222798,0.061741,-6.34655e-06,0.061787,-4.60022e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107404,-0.107404,0.0537022
60.1951,1,0.5,0.00111275,0,0.00111275,-0.0022263,0.0617409,-6.42131e-06,0.061787,-4.60703e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107411,-0.107411,0.0537055
60.2001,1,0.5,0.00110178,0,0.00110178,-0.00222463,0.0617409,-6.42131e-06,0.061787,-4.60703e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.1074,-0.1074,0.0537
60.2051,1,0.5,0.00109082,0,0.00109082,-0.00222296,0.0617409,-6.44988e-06,0.061787,-4.61374e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107404,-0.107404,0.0537022
60.2101,1,0.5,0.00107987,0,0.00107987,-0.00222129,0.0617409,-6.44988e-06,0.061787,-4.61374e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107394,-0.107394,0.0536968
60.2151,1,0.5,0.00106892,0,0.00106892,-0.00221963,0.0617408,-6.41962e-06,0.061787,-4.6202e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107395,-0.107395,0.0536974
60.2201,1,0.5,0.00105799,0,0.00105799,-0.00221798,0.0617408,-6.41962e-06,0.061787,-4.6202e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107385,-0.107385,0.0536923
60.2251,1,0.5,0.00104706,0,0.00104706,-0.00221633,0.0617407,-6.33932e-06,0.061787,-4.62637e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107383,-0.107383,0.0536915
60.2301,1,0.5,0.00103614,0,0.00103614,-0.00221468,0.0617407,-6.33932e-06,0.061787,-4.62637e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107373,-0.107373,0.0536865
60.2351,1,0.5,0.00102523,0,0.00102523,-0.00221304,0.0617407,-6.23564e-06,0.061787,-4.63227e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10737,-0.10737,0.0536849
60.2401,1,0.5,0.00101432,0,0.00101432,-0.0022114,0.0617407,-6.23564e-06,0.061787,-4.63227e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10736,-0.10736,0.05368
60.2451,1,0.5,0.00100343,0,0.00100343,-0.00220976,0.0617406,-6.14309e-06,0.061787,-4.63805e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107357,-0.107357,0.0536786
60.2501,1,0.5,0.00099254,0,0.00099254,-0.00220812,0.0617406,-6.14309e-06,0.061787,-4.63805e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107347,-0.107347,0.0536736
60.2551,1,0.5,0.000981661,0,0.000981661,-0.00220647,0.0617406,-6.09139e-06,0.061787,-4.64389e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107346,-0.107346,0.0536732
60.2601,1,0.5,0.000970789,0,0.000970789,-0.00220483,0.0617406,-6.09139e-06,0.061787,-4.64389e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107336,-0.107336,0.0536681
60.2651,1,0.5,0.000959927,0,0.000959927,-0.00220318,0.0617405,-6.09492e-06,0.061787,-4.64991e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107338,-0.107338,0.0536691
60.2701,1,0.5,0.000949072,0,0.000949072,-0.00220153,0.0617405,-6.09492e-06,0.061787,-4.64991e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107328,-0.107328,0.0536638
60.2751,1,0.5,0.000938227,0,0.000938227,-0.00219988,0.0617404,-6.14781e-06,0.061787,-4.65621e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107333,-0.107333,0.0536663
60.2801,1,0.5,0.000927389,0,0.000927389,-0.00219822,0.0617404,-6.14781e-06,0.061787,-4.65621e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107322,-0.107322,0.0536608
60.2851,1,0.5,0.00091656,0,0.00091656,-0.00219657,0.0617404,-6.22649e-06,0.061787,-4.66274e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107328,-0.107328,0.0536641
60.2901,1,0.5,0.00090574,0,0.00090574,-0.00219491,0.0617404,-6.22649e-06,0.061787,-4.66274e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107317,-0.107317,0.0536586
60.2951,1,0.5,0.000894927,0,0.000894927,-0.00219326,0.0617403,-6.29864e-06,0.061787,-4.66939e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107324,-0.107324,0.0536618
60.3001,1,0.5,0.000884123,0,0.000884123,-0.00219161,0.0617403,-6.29864e-06,0.061787,-4.66939e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107313,-0.107313,0.0536563
60.3051,1,0.5,0.000873326,0,0.000873326,-0.00218997,0.0617402,-6.33495e-06,0.061787,-4.67599e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107317,-0.107317,0.0536587
60.3101,1,0.5,0.000862537,0,0.000862537,-0.00218832,0.0617402,-6.33495e-06,0.061787,-4.67599e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107307,-0.107307,0.0536534
60.3151,1,0.5,0.000851756,0,0.000851756,-0.00218669,0.0617402,-6.31967e-06,0.061787,-4.68241e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107309,-0.107309,0.0536544
60.3201,1,0.5,0.000840983,0,0.000840983,-0.00218505,0.0617402,-6.31967e-06,0.061787,-4.68241e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107299,-0.107299,0.0536493
60.3251,1,0.5,0.000830217,0,0.000830217,-0.00218343,0.0617401,-6.25601e-06,0.061787,-4.68855e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107298,-0.107298,0.0536489
60.3301,1,0.5,0.00081946,0,0.00081946,-0.0021818,0.0617401,-6.25601e-06,0.061787,-4.68855e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107288,-0.107288,0.0536439
60.3351,1,0.5,0.000808709,0,0.000808709,-0.00218018,0.0617401,-6.16454e-06,0.061787,-4.69444e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107285,-0.107285,0.0536427
60.3401,1,0.5,0.000797967,0,0.000797967,-0.00217857,0.0617401,-6.16454e-06,0.061787,-4.69444e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107276,-0.107276,0.0536378
60.3451,1,0.5,0.000787233,0,0.000787233,-0.00217695,0.06174,-6.07542e-06,0.061787,-4.70019e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107273,-0.107273,0.0536365
60.3501,1,0.5,0.000776507,0,0.000776507,-0.00217533,0.06174,-6.07542e-06,0.061787,-4.70019e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107263,-0.107263,0.0536316
60.3551,1,0.5,0.000765789,0,0.000765789,-0.00217371,0.0617399,-6.01732e-06,0.061787,-4.70594e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107262,-0.107262,0.0536311
60.3601,1,0.5,0.000755079,0,0.000755079,-0.00217209,0.0617399,-6.01732e-06,0.061787,-4.70594e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107252,-0.107252,0.053626
60.3651,1,0.5,0.000744377,0,0.000744377,-0.00217047,0.0617399,-6.00711e-06,0.061787,-4.71184e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107254,-0.107254,0.0536268
60.3701,1,0.5,0.000733684,0,0.000733684,-0.00216885,0.0617399,-6.00711e-06,0.061787,-4.71184e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107243,-0.107243,0.0536216
60.375,1,0.5,0.000733684,0,0.000733684,-0.00216885,0.0617398,-6.04403e-06,0.061787,-4.71798e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107258,-0.107258,0.0536288
60.3801,1,0.5,0.000722999,0,0.000722999,-0.00216722,0.0617398,-6.04403e-06,0.061787,-4.71798e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107247,-0.107247,0.0536236
60.3851,1,0.5,0.000712322,0,0.000712322,-0.00216559,0.0617398,-6.04403e-06,0.061787,-4.71798e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107237,-0.107237,0.0536183
60.3901,1,0.5,0.000701653,0,0.000701653,-0.00216397,0.0617398,-6.07032e-06,0.061787,-4.72427e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10724,-0.10724,0.0536202
60.3951,1,0.5,0.000690993,0,0.000690993,-0.00216235,0.0617398,-6.07032e-06,0.061787,-4.72427e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10723,-0.10723,0.0536149
60.4001,1,0.5,0.00068034,0,0.00068034,-0.00216073,0.0617397,-6.11526e-06,0.061787,-4.73057e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107235,-0.107235,0.0536173
60.4051,1,0.5,0.000669695,0,0.000669695,-0.0021591,0.0617397,-6.11526e-06,0.061787,-4.73057e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107224,-0.107224,0.053612
60.4101,1,0.5,0.000659059,0,0.000659059,-0.00215748,0.0617396,-6.15773e-06,0.061787,-4.73695e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107229,-0.107229,0.0536143
60.4151,1,0.5,0.00064843,0,0.00064843,-0.00215586,0.0617396,-6.15773e-06,0.061787,-4.73695e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107218,-0.107218,0.053609
60.4201,1,0.5,0.000637809,0,0.000637809,-0.00215425,0.0617396,-6.17907e-06,0.061787,-4.7433e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107222,-0.107222,0.0536109
60.4251,1,0.5,0.000627196,0,0.000627196,-0.00215263,0.0617396,-6.17907e-06,0.061787,-4.7433e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107211,-0.107211,0.0536057
60.4301,1,0.5,0.000616591,0,0.000616591,-0.00215102,0.0617395,-6.16864e-06,0.061787,-4.74954e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107213,-0.107213,0.0536067
60.4351,1,0.5,0.000605994,0,0.000605994,-0.00214942,0.0617395,-6.16864e-06,0.061787,-4.74954e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107203,-0.107203,0.0536017
60.4401,1,0.5,0.000595404,0,0.000595404,-0.00214781,0.0617394,-6.1275e-06,0.061787,-4.7556e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107204,-0.107204,0.0536018
60.4451,1,0.5,0.000584822,0,0.000584822,-0.00214621,0.0617394,-6.1275e-06,0.061787,-4.7556e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107194,-0.107194,0.0535969
60.4501,1,0.5,0.000574247,0,0.000574247,-0.00214462,0.0617394,-6.06775e-06,0.061787,-4.76151e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107193,-0.107193,0.0535965
60.4552,1,0.5,0.000563681,0,0.000563681,-0.00214302,0.0617394,-6.06775e-06,0.061787,-4.76151e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107183,-0.107183,0.0535915
60.4601,1,0.5,0.000553122,0,0.000553122,-0.00214143,0.0617393,-6.00795e-06,0.061787,-4.76731e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107182,-0.107182,0.0535911
60.4651,1,0.5,0.000542571,0,0.000542571,-0.00213983,0.0617393,-6.00795e-06,0.061787,-4.76731e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107172,-0.107172,0.0535861
60.4701,1,0.5,0.000532028,0,0.000532028,-0.00213824,0.0617393,-5.96629e-06,0.061787,-4.77311e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107172,-0.107172,0.0535861
60.4751,1,0.5,0.000521493,0,0.000521493,-0.00213664,0.0617393,-5.96629e-06,0.061787,-4.77311e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107162,-0.107162,0.0535811
60.4801,1,0.5,0.000510966,0,0.000510966,-0.00213505,0.0617392,-5.95404e-06,0.061787,-4.77899e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107164,-0.107164,0.0535818
60.4851,1,0.5,0.000500448,0,0.000500448,-0.00213345,0.0617392,-5.95404e-06,0.061787,-4.77899e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107153,-0.107153,0.0535767
60.4901,1,0.5,0.000489937,0,0.000489937,-0.00213185,0.0617391,-5.9716e-06,0.061787,-4.78501e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107157,-0.107157,0.0535783
60.4951,1,0.5,0.000479434,0,0.000479434,-0.00213025,0.0617391,-5.9716e-06,0.061787,-4.78501e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107146,-0.107146,0.0535731
60.5001,1,0.5,0.000468939,0,0.000468939,-0.00212866,0.0617391,-6.00865e-06,0.061787,-4.79116e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10715,-0.10715,0.0535752
60.5051,1,0.5,0.000458453,0,0.000458453,-0.00212706,0.0617391,-6.00865e-06,0.061787,-4.79116e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10714,-0.10714,0.05357
60.5101,1,0.5,0.000447974,0,0.000447974,-0.00212546,0.061739,-6.04804e-06,0.061787,-4.79741e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107145,-0.107145,0.0535723
60.5151,1,0.5,0.000437503,0,0.000437503,-0.00212387,0.061739,-6.04804e-06,0.061787,-4.79741e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107134,-0.107134,0.0535671
60.5201,1,0.5,0.00042704,0,0.00042704,-0.00212228,0.061739,-6.07218e-06,0.061787,-4.80365e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107138,-0.107138,0.053569
60.5251,1,0.5,0.000416585,0,0.000416585,-0.00212068,0.061739,-6.07218e-06,0.061787,-4.80365e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107128,-0.107128,0.0535638
60.5301,1,0.5,0.000406137,0,0.000406137,-0.0021191,0.0617389,-6.06935e-06,0.061787,-4.80981e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10713,-0.10713,0.053565
60.5351,1,0.5,0.000395697,0,0.000395697,-0.00211751,0.0617389,-6.06935e-06,0.061787,-4.80981e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10712,-0.10712,0.05356
60.5401,1,0.5,0.000385264,0,0.000385264,-0.00211593,0.0617388,-6.03781e-06,0.061787,-4.81582e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107121,-0.107121,0.0535604
60.5451,1,0.5,0.000374839,0,0.000374839,-0.00211436,0.0617388,-6.03781e-06,0.061787,-4.81582e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107111,-0.107111,0.0535555
60.5501,1,0.5,0.000364422,0,0.000364422,-0.00211278,0.0617388,-5.98623e-06,0.061787,-4.82168e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107111,-0.107111,0.0535553
60.5551,1,0.5,0.000354012,0,0.000354012,-0.00211121,0.0617388,-5.98623e-06,0.061787,-4.82168e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107101,-0.107101,0.0535504
60.5601,1,0.5,0.00034361,0,0.00034361,-0.00210964,0.0617387,-5.93031e-06,0.061787,-4.82743e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.1071,-0.1071,0.0535501
60.5651,1,0.5,0.000333216,0,0.000333216,-0.00210807,0.0617387,-5.93031e-06,0.061787,-4.82743e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10709,-0.10709,0.0535452
60.5701,1,0.5,0.00032283,0,0.00032283,-0.0021065,0.0617387,-5.88701e-06,0.061787,-4.83315e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10709,-0.10709,0.0535451
60.5751,1,0.5,0.000312451,0,0.000312451,-0.00210492,0.0617387,-5.88701e-06,0.061787,-4.83315e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10708,-0.10708,0.0535402
60.5801,1,0.5,0.00030208,0,0.00030208,-0.00210335,0.0617386,-5.86835e-06,0.061787,-4.83893e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107081,-0.107081,0.0535407
60.5851,1,0.5,0.000291718,0,0.000291718,-0.00210178,0.0617386,-5.86835e-06,0.061787,-4.83893e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107072,-0.107072,0.0535358
60.5901,1,0.5,0.000281363,0,0.000281363,-0.00210021,0.0617386,-5.87725e-06,0.061787,-4.84482e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107074,-0.107074,0.053537
60.5951,1,0.5,0.000271016,0,0.000271016,-0.00209864,0.0617386,-5.87725e-06,0.061787,-4.84482e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107064,-0.107064,0.053532
60.6001,1,0.5,0.000260677,0,0.000260677,-0.00209706,0.0617385,-5.90661e-06,0.061787,-4.85084e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107068,-0.107068,0.0535339
60.6051,1,0.5,0.000250346,0,0.000250346,-0.00209549,0.0617385,-5.90661e-06,0.061787,-4.85084e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107057,-0.107057,0.0535287
60.6101,1,0.5,0.000240022,0,0.000240022,-0.00209392,0.0617384,-5.94212e-06,0.061787,-4.85695e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107062,-0.107062,0.0535309
60.6151,1,0.5,0.000229707,0,0.000229707,-0.00209235,0.0617384,-5.94212e-06,0.061787,-4.85695e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107051,-0.107051,0.0535257
60.6201,1,0.5,0.000219399,0,0.000219399,-0.00209078,0.0617384,-5.96756e-06,0.061787,-4.86309e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107055,-0.107055,0.0535276
60.6251,1,0.5,0.000209099,0,0.000209099,-0.00208921,0.0617384,-5.96756e-06,0.061787,-4.86309e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107045,-0.107045,0.0535226
60.6301,1,0.5,0.000209099,0,0.000209099,-0.00208921,0.0617383,-5.97071e-06,0.061787,-4.86916e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107058,-0.107058,0.0535289
60.6351,1,0.5,0.000198806,0,0.000198806,-0.00208765,0.0617383,-5.97071e-06,0.061787,-4.86916e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107048,-0.107048,0.0535239
60.6401,1,0.5,0.000188521,0,0.000188521,-0.00208609,0.0617382,-5.90949e-06,0.061787,-4.87505e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107047,-0.107047,0.0535234
60.6451,1,0.5,0.000178243,0,0.000178243,-0.00208453,0.0617382,-5.90949e-06,0.061787,-4.87505e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107037,-0.107037,0.0535186
60.6501,1,0.5,0.000167972,0,0.000167972,-0.00208299,0.0617382,-5.90949e-06,0.061787,-4.87505e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107028,-0.107028,0.053514
60.6551,1,0.5,0.000157708,0,0.000157708,-0.00208145,0.0617382,-5.77049e-06,0.061787,-4.88046e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107023,-0.107023,0.0535114
60.6601,1,0.5,0.000147452,0,0.000147452,-0.00207991,0.0617382,-5.77049e-06,0.061787,-4.88046e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107014,-0.107014,0.0535069
60.6651,1,0.5,0.000137203,0,0.000137203,-0.00207837,0.0617381,-5.65792e-06,0.061787,-4.88566e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10701,-0.10701,0.0535048
60.6701,1,0.5,0.000126962,0,0.000126962,-0.00207683,0.0617381,-5.65792e-06,0.061787,-4.88566e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107,-0.107,0.0535001
60.6751,1,0.5,0.00011673,0,0.00011673,-0.00207528,0.0617381,-5.62772e-06,0.061787,-4.89103e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.107,-0.107,0.0535001
60.6801,1,0.5,0.000106505,0,0.000106505,-0.00207373,0.0617381,-5.62772e-06,0.061787,-4.89103e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10699,-0.10699,0.0534952
60.6851,1,0.5,9.62888e-05,0,9.62888e-05,-0.00207217,0.061738,-5.68541e-06,0.061787,-4.89679e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106995,-0.106995,0.0534975
60.6901,1,0.5,8.60808e-05,0,8.60808e-05,-0.00207061,0.061738,-5.68541e-06,0.061787,-4.89679e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106985,-0.106985,0.0534923
60.6951,1,0.5,7.58808e-05,0,7.58808e-05,-0.00206905,0.061738,-5.80521e-06,0.061787,-4.90299e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106993,-0.106993,0.0534965
60.7001,1,0.5,6.56889e-05,0,6.56889e-05,-0.00206748,0.061738,-5.80521e-06,0.061787,-4.90299e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106982,-0.106982,0.0534911
60.7051,1,0.5,5.55049e-05,0,5.55049e-05,-0.00206592,0.0617379,-5.93946e-06,0.061787,-4.90948e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106992,-0.106992,0.0534959
60.7101,1,0.5,4.53286e-05,0,4.53286e-05,-0.00206436,0.0617379,-5.93946e-06,0.061787,-4.90948e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106981,-0.106981,0.0534905
60.7151,1,0.5,3.51598e-05,0,3.51598e-05,-0.0020628,0.0617378,-6.03635e-06,0.061787,-4.91604e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106989,-0.106989,0.0534945
60.7201,1,0.5,2.49983e-05,0,2.49983e-05,-0.00206124,0.0617378,-6.03635e-06,0.061787,-4.91604e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106979,-0.106979,0.0534893
60.7251,1,0.5,1.48441e-05,0,1.48441e-05,-0.0020597,0.0617378,-6.05861e-06,0.061787,-4.92239e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106983,-0.106983,0.0534914
60.7301,1,0.5,4.69693e-06,0,4.69693e-06,-0.00205815,0.0617378,-6.05861e-06,0.061787,-4.92239e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106973,-0.106973,0.0534864
60.7351,1,0.5,-5.44321e-06,0,-5.44321e-06,-0.00205662,0.0617377,-5.99668e-06,0.061787,-4.92836e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106972,-0.106972,0.0534862
60.7401,1,0.5,-1.55763e-05,0,-1.55763e-05,-0.00205509,0.0617377,-5.99668e-06,0.061787,-4.92836e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106963,-0.106963,0.0534816
60.7451,1,0.5,-2.57024e-05,0,-2.57024e-05,-0.00205357,0.0617377,-5.87158e-06,0.061787,-4.9339e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106959,-0.106959,0.0534795
60.7501,1,0.5,-3.58212e-05,0,-3.58212e-05,-0.00205205,0.0617377,-5.87158e-06,0.061787,-4.9339e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.10695,-0.10695,0.053475
60.7551,1,0.5,-4.59329e-05,0,-4.59329e-05,-0.00205054,0.0617376,-5.72663e-06,0.061787,-4.93911e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106944,-0.106944,0.0534722
60.7601,1,0.5,-5.6037e-05,0,-5.6037e-05,-0.00204902,0.0617376,-5.72663e-06,0.061787,-4.93911e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106936,-0.106936,0.0534678
60.7651,1,0.5,-6.61336e-05,0,-6.61336e-05,-0.0020475,0.0617376,-5.61139e-06,0.061787,-4.94423e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106931,-0.106931,0.0534656
60.7701,1,0.5,-7.62224e-05,0,-7.62224e-05,-0.00204599,0.0617376,-5.61139e-06,0.061787,-4.94423e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106922,-0.106922,0.0534611
60.7751,1,0.5,-8.63034e-05,0,-8.63034e-05,-0.00204447,0.0617375,-5.56363e-06,0.061787,-4.94948e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106921,-0.106921,0.0534606
60.7801,1,0.5,-9.63763e-05,0,-9.63763e-05,-0.00204294,0.0617375,-5.56363e-06,0.061787,-4.94948e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106912,-0.106912,0.0534558
60.7851,1,0.5,-0.000106441,0,-0.000106441,-0.00204141,0.0617374,-5.59596e-06,0.061787,-4.95507e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106915,-0.106915,0.0534575
60.7901,1,0.5,-0.000116498,0,-0.000116498,-0.00203988,0.0617374,-5.59596e-06,0.061787,-4.95507e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106905,-0.106905,0.0534524
60.7951,1,0.5,-0.000126547,0,-0.000126547,-0.00203834,0.0617374,-5.69186e-06,0.061787,-4.96106e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106912,-0.106912,0.0534559
60.8001,1,0.5,-0.000136588,0,-0.000136588,-0.0020368,0.0617374,-5.69186e-06,0.061787,-4.96106e-05,-6.15716,-46.9226,-205.518,-51.4306,-0.106901,-0.106901,0.0534507
