time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
13.929,0.5,0.64,0,-0.0288152,-0.0310108,0.00219558,-3.27555e-05,0.0309159,-1.73025e-06,0.0309687,0.0309687,-5.28607e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.8057e-05,2.80275e-05,0,0,0.00221313,-3.5927e-05,0,1,0,0,0,0,0,0,-0.000167916,-0.000167916,8.39579e-05
13.934,0.5,0.64,0,-0.0288154,-0.0310108,0.00219543,-3.25707e-05,0.0309158,-2.5281e-06,0.0309687,0.0309687,-5.29324e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80951e-05,2.80281e-05,0,0,0.00221295,-3.58936e-05,0,1,0,0,0,0,0,0,-0.000227272,-0.000227272,0.000113636
13.939,0.5,0.64,0,-0.0288155,-0.0310108,0.00219529,-3.24415e-05,0.0309158,-2.5281e-06,0.0309687,0.0309687,-5.29324e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80951e-05,2.80288e-05,0,0,0.00221278,-3.58592e-05,0,1,0,0,0,0,0,0,-0.000221906,-0.000221906,0.000110953
13.944,0.5,0.64,0,-0.0288157,-0.0310108,0.00219513,-3.23946e-05,0.0309158,-2.43268e-06,0.0309687,0.0309687,-5.29725e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.81164e-05,2.80297e-05,0,0,0.0022126,-3.58248e-05,0,1,0,0,0,0,0,0,-0.00022401,-0.00022401,0.000112005
13.949,0.5,0.64,0,-0.0288159,-0.0310108,0.00219497,-3.24206e-05,0.0309158,-2.43268e-06,0.0309687,0.0309687,-5.29725e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.81164e-05,2.80305e-05,0,0,0.00221243,-3.57909e-05,0,1,0,0,0,0,0,0,-0.000226315,-0.000226315,0.000113158
13.954,0.5,0.64,0,-0.028816,-0.0310108,0.0021948,-3.25151e-05,0.0309158,-1.50498e-06,0.0309687,0.0309687,-5.2968e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.8114e-05,2.80314e-05,0,0,0.00221225,-3.57583e-05,0,1,0,0,0,0,0,0,-0.000172168,-0.000172168,8.6084e-05
13.959,0.5,0.64,0,-0.0288162,-0.0310108,0.00219463,-3.26736e-05,0.0309158,-1.50498e-06,0.0309687,0.0309687,-5.2968e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.8114e-05,2.80322e-05,0,0,0.00221208,-3.57276e-05,0,1,0,0,0,0,0,0,-0.000181035,-0.000181035,9.05176e-05
13.964,0.5,0.64,0,-0.0288164,-0.0310108,0.00219445,-3.2863e-05,0.0309158,-9.87774e-08,0.0309687,0.0309687,-5.29221e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80897e-05,2.80328e-05,0,0,0.0022119,-3.56991e-05,0,1,0,0,0,0,0,0,-9.15208e-05,-9.15208e-05,4.57604e-05
13.969,0.5,0.64,0,-0.0288166,-0.0310108,0.00219426,-3.30851e-05,0.0309158,-9.87774e-08,0.0309687,0.0309687,-5.29221e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80897e-05,2.80333e-05,0,0,0.00221173,-3.56731e-05,0,1,0,0,0,0,0,0,-0.00010355,-0.00010355,5.17752e-05
13.974,0.5,0.64,0,-0.0288167,-0.0310108,0.00219407,-3.32906e-05,0.0309159,1.27347e-06,0.0309687,0.0309687,-5.28526e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80528e-05,2.80335e-05,0,0,0.00221155,-3.56494e-05,0,1,0,0,0,0,0,0,-1.14419e-05,-1.14419e-05,5.72097e-06
