timestamp,com_height,hip_angle_rad,knee_angle_rad,hip_torque,knee_torque,hip_effort,knee_effort
2.24511,0.42875,0.0787462,-0.107816,0.913539,-0.835291,0,0
2.2501,0.42875,0.0787462,-0.107816,0.913539,-0.835291,0,0
2.25012,0.428499,0.0781243,-0.106935,0.907214,-0.827834,0,0
2.25508,0.428499,0.0781243,-0.106935,0.907214,-0.827834,0,0
2.2551,0.42825,0.0775062,-0.106059,0.900914,-0.820435,0,0
2.26009,0.42825,0.0775062,-0.106059,0.900914,-0.820435,0,0
2.26011,0.428,0.0768838,-0.105178,0.894557,-0.812997,0,0
2.26509,0.428,0.0768838,-0.105178,0.894557,-0.812997,0,0
2.26511,0.42775,0.0762635,-0.1043,0.888206,-0.805596,0,0
2.2701,0.42775,0.0762635,-0.1043,0.888206,-0.805596,0,0
2.27011,0.4275,0.0756418,-0.10342,0.881828,-0.798193,0,0
2.27507,0.4275,0.0756418,-0.10342,0.881828,-0.798193,0,0
2.27509,0.427251,0.0750233,-0.102546,0.875469,-0.79084,0,0
2.2801,0.427251,0.0750233,-0.102546,0.875469,-0.79084,0,0
2.28011,0.427,0.0743994,-0.101664,0.869041,-0.783437,0,0
2.28508,0.427,0.0743994,-0.101664,0.869041,-0.783437,0,0
2.28509,0.426751,0.0737801,-0.10079,0.862648,-0.776102,0,0
2.2901,0.426751,0.0737801,-0.10079,0.862648,-0.776102,0,0
2.29011,0.426499,0.073155,-0.0999072,0.85618,-0.76871,0,0
2.29509,0.426499,0.073155,-0.0999072,0.85618,-0.76871,0,0
2.29511,0.42625,0.0725342,-0.0990313,0.849742,-0.761383,0,0
2.30011,0.42625,0.0725342,-0.0990313,0.849742,-0.761383,0,0
2.30012,0.425999,0.07191,-0.0981512,0.843256,-0.754029,0,0
2.30509,0.425999,0.07191,-0.0981512,0.843256,-0.754029,0,0
2.3051,0.42575,0.0712906,-0.0972782,0.836805,-0.746744,0,0
2.31012,0.42575,0.0712906,-0.0972782,0.836805,-0.746744,0,0
2.31014,0.425498,0.070663,-0.0963941,0.830255,-0.739376,0,0
2.31509,0.425498,0.070663,-0.0963941,0.830255,-0.739376,0,0
2.3151,0.42525,0.0700443,-0.095523,0.823784,-0.732126,0,0
2.32009,0.42525,0.0700443,-0.095523,0.823784,-0.732126,0,0
2.32011,0.425,0.0694209,-0.0946458,0.817251,-0.724834,0,0
2.32509,0.425,0.0694209,-0.0946458,0.817251,-0.724834,0,0
2.32511,0.42475,0.0687974,-0.0937689,0.810702,-0.717555,0,0
2.33012,0.42475,0.0687974,-0.0937689,0.810702,-0.717555,0,0
2.33014,0.424498,0.06817,-0.0928871,0.804099,-0.710244,0,0
2.33509,0.424498,0.06817,-0.0928871,0.804099,-0.710244,0,0
2.33511,0.42425,0.06755,-0.0920161,0.79756,-0.703032,0,0
2.34008,0.42425,0.06755,-0.0920161,0.79756,-0.703032,0,0
2.34009,0.424,0.0669282,-0.0911429,0.790987,-0.695812,0,0
2.3451,0.424,0.0669282,-0.0911429,0.790987,-0.695812,0,0
2.34511,0.423749,0.0663015,-0.0902633,0.784348,-0.688548,0,0
2.3501,0.423749,0.0663015,-0.0902633,0.784348,-0.688548,0,0
2.35012,0.423499,0.0656769,-0.0893872,0.777718,-0.681323,0,0
2.35512,0.423499,0.0656769,-0.0893872,0.777718,-0.681323,0,0
2.35513,0.423248,0.0650502,-0.0885088,0.771052,-0.674087,0,0
2.36007,0.423248,0.0650502,-0.0885088,0.771052,-0.674087,0,0
2.36007,0.423001,0.0644324,-0.0876431,0.764466,-0.666967,0,0
2.36509,0.423001,0.0644324,-0.0876431,0.764466,-0.666967,0,0
2.3651,0.42275,0.0638045,-0.0867638,0.757758,-0.659744,0,0
2.37008,0.42275,0.0638045,-0.0867638,0.757758,-0.659744,0,0
2.37009,0.4225,0.0631801,-0.0858899,0.751074,-0.652575,0,0
2.37509,0.4225,0.0631801,-0.0858899,0.751074,-0.652575,0,0
2.37511,0.42225,0.0625532,-0.0850128,0.744349,-0.64539,0,0
2.38008,0.42225,0.0625532,-0.0850128,0.744349,-0.64539,0,0
2.38009,0.422001,0.0619294,-0.0841408,0.737643,-0.638256,0,0
2.38511,0.422001,0.0619294,-0.0841408,0.737643,-0.638256,0,0
2.38512,0.421749,0.0612991,-0.08326,0.730853,-0.63106,0,0
2.39008,0.421749,0.0612991,-0.08326,0.730853,-0.63106,0,0
2.39009,0.421501,0.0606775,-0.0823919,0.724142,-0.623977,0,0
2.39508,0.421501,0.0606775,-0.0823919,0.724142,-0.623977,0,0
2.39509,0.42125,0.0600507,-0.0815169,0.717361,-0.616848,0,0
2.40008,0.42125,0.0600507,-0.0815169,0.717361,-0.616848,0,0
2.40009,0.421001,0.0594245,-0.0806434,0.710573,-0.609741,0,0
2.40508,0.421001,0.0594245,-0.0806434,0.710573,-0.609741,0,0
2.4051,0.42075,0.058797,-0.0797685,0.703756,-0.602632,0,0
2.41008,0.42075,0.058797,-0.0797685,0.703756,-0.602632,0,0
2.41009,0.420501,0.0581712,-0.0788964,0.696943,-0.595556,0,0
2.41508,0.420501,0.0581712,-0.0788964,0.696943,-0.595556,0,0
2.41509,0.420251,0.0575436,-0.0780223,0.690097,-0.588474,0,0
2.42008,0.420251,0.0575436,-0.0780223,0.690097,-0.588474,0,0
2.4201,0.42,0.0569154,-0.0771478,0.683229,-0.581398,0,0
2.42509,0.42,0.0569154,-0.0771478,0.683229,-0.581398,0,0
2.42511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.43007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.43009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.43509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.4351,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.44009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.4401,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.44511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.44512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.4501,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.45012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.45511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.45512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.46009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.4601,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.46507,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.46509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.47009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.4701,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.47507,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.47508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.48008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.48009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.48508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.48509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.49008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.49009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.4951,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.49511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.50006,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.50007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.50508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.50509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.51012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.51013,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.51508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.51509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.52011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.52013,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.52512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.52515,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.53009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.53011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.53511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.53513,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.54008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.54012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.54509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.5451,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.55008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.55009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.55508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.55509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.56008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.56009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.5651,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.56512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.57009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.5701,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.57511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.57513,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.58008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.58009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.58509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.5851,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.59012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.59013,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.59508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.59509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.60008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.60009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.60509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.6051,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.61004,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.61006,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.61509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.61511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.6201,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.62011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.62509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.6251,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.63009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.6301,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.63508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.63509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.64012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.64014,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.6451,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.64513,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.65011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.65013,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.65509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.65511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.66012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.66014,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.6651,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.66512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.67012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.67013,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.67509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.67511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.68011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.68013,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.68509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.68511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.6901,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.69011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.69508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.6951,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.70009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.7001,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.70509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.70511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.71008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.71009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.71509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.7151,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.72008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.72009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.72508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.72509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.73007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.73007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.73509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.7351,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.74006,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.74008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.74508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.74509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.75012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.75014,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.75508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.7551,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.7601,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.76012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.76508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.7651,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.77009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.77011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.77509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.7751,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.78008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.78009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.78508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.7851,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.79011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.79012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.79508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.79509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.80009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8001,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.80509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8051,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8101,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.81011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.81509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8151,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.82011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.82015,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.82508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.82509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.83007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.83007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.83507,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.83509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.84009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.84011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.84508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.84509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8501,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.85011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.85508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.85509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.86009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8601,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.86508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.86509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.87009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8701,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.87509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8751,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.88008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.8801,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.88508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.88509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.89011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.89013,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.89508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.89509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.90009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.90011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.90508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.90509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.91009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9101,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.91509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9151,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9201,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.92011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.92508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9251,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.93009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9301,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.93502,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.93504,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.94009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9401,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.94509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9451,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9501,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.95011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.95511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.95512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.96006,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.96007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.96511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.96512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.97009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9701,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.97509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9751,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.98008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.98009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.98509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.9851,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.99008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.99009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.99513,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
2.99514,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.00008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.00009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.00508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.00509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.01009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.01011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.01515,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.01517,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.02009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.02011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.0251,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.02512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.03016,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.03018,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.0351,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.03511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.04007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.04008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.04508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.04509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.0501,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.05013,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.05511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.05513,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.06007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.06008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.06508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.06509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.0701,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.07016,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.07509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.0751,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.08009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.08011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.08511,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.08514,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.09012,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.09014,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.0951,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.09512,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.10008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.10009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.10508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.10509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.11007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.11008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.11508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.11509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.1201,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.12011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.12509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.1251,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.13008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.13009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.1351,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.1351,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.14008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.1401,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.14514,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.14516,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.15008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.15009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.15508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.1551,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.16007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.16008,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.16508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.16509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.17006,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.17007,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.17507,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.17508,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.18009,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.18011,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
3.18509,0.42,0.0569148,-0.0771471,0.683223,-0.581392,0,0
