time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
65.155,0.5,0.64,0,-0.101074,-0.0946181,-0.0064562,0.000273088,0.0309104,9.23273e-07,0.0300267,0.0307895,0.000120899,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469038,-0.000468889,-0.000404868,0,-0.00660018,0.000294677,-2.68122e-05,1,0,1,0,0,0,0.93,0.000715818,0.000715818,-0.000357909
65.16,0.5,0.64,0,-0.101073,-0.0946181,-0.00645485,0.000273008,0.0309104,9.23273e-07,0.0300267,0.0307895,0.000120899,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469038,-0.00046889,-0.000404868,0,-0.00659874,0.000294461,-2.68122e-05,1,0,1,0,0,0,0.925,0.000720576,0.000720576,-0.000360288
65.165,0.5,0.64,0,-0.101072,-0.0946181,-0.00645349,0.000272921,0.0309104,2.2586e-07,0.0300267,0.0307895,0.000120873,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469024,-0.000468891,-0.000404868,0,-0.00659729,0.000294247,-2.68122e-05,1,0,1,0,0,0,0.92,0.000674589,0.000674589,-0.000337295
65.17,0.5,0.64,0,-0.10107,-0.0946181,-0.00645214,0.00027283,0.0309104,2.2586e-07,0.0300267,0.0307895,0.000120873,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469024,-0.000468893,-0.000404868,0,-0.00659585,0.000294034,-2.68122e-05,1,0,1,0,0,0,0.915,0.000678802,0.000678802,-0.000339401
65.175,0.5,0.64,0,-0.101069,-0.0946181,-0.00645078,0.000272712,0.0309103,-2.19577e-07,0.0300267,0.0307895,0.000120847,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.00046901,-0.000468894,-0.000404868,0,-0.0065944,0.000293821,-2.68122e-05,1,0,1,0,0,0,0.91,0.000647341,0.000647341,-0.00032367
65.179,0.5,0.64,0,-0.101068,-0.0946181,-0.00644943,0.000272571,0.0309103,-2.19577e-07,0.0300267,0.0307895,0.000120847,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.00046901,-0.000468895,-0.000404868,0,-0.00659325,0.000293652,-2.68122e-05,1,0,1,0,0,0,0.906,0.000649069,0.000649069,-0.000324534
65.185,0.5,0.64,0,-0.101066,-0.0946181,-0.00644808,0.000272392,0.0309103,-2.65384e-07,0.0300267,0.0307895,0.000120834,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469003,-0.000468896,-0.000404868,0,-0.00659181,0.000293441,-2.68122e-05,1,0,1,0,0,0,0.901,0.000642926,0.000642926,-0.000321463
65.189,0.5,0.64,0,-0.101065,-0.0946181,-0.00644674,0.000272181,0.0309103,-2.65384e-07,0.0300267,0.0307895,0.000120834,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469003,-0.000468897,-0.000404868,0,-0.00659036,0.000293229,-2.68122e-05,1,0,1,0,0,0,0.896,0.000641169,0.000641169,-0.000320585
65.194,0.5,0.64,0,-0.101063,-0.0946181,-0.0064454,0.000271936,0.0309103,9.02101e-08,0.0300267,0.0307895,0.00012084,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469007,-0.000468898,-0.000404868,0,-0.00658892,0.000293017,-2.68122e-05,1,0,1,0,0,0,0.891,0.00066185,0.00066185,-0.000330925
65.199,0.5,0.64,0,-0.101062,-0.0946181,-0.00644407,0.00027166,0.0309103,9.02101e-08,0.0300267,0.0307895,0.00012084,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469007,-0.000468899,-0.000404868,0,-0.00658748,0.000292805,-2.68122e-05,1,0,1,0,0,0,0.886,0.000656873,0.000656873,-0.000328437
