time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
0.079,0.36,0.5,0,0.00228542,0,0.00228542,0.0368038,0.0182517,0.0815058,0.0628815,0.0616672,-0.0434155,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0183392,0.0253684,0,0,1.04558e-05,0.000317857,0,1,0,0,0,0,0,0,-2.9881,-2.9881,1.49405
0.084,0.36,0.5,0,0.00494783,0,0.00494783,0.0583188,0.00265378,-0.222012,0.0628815,0.0616672,-0.0590134,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0247379,0.0253622,0,0,5.95834e-05,0.000894977,0,1,0,0,0,0,0,0,-20.78,-20,10
0.088,0.36,0.5,0,0.00701065,0,0.00701065,0.0737354,0.00265378,-0.222012,0.0628815,0.0616672,-0.0590134,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0247379,0.0253572,0,0,0.00011497,0.00147538,0,1,0,0,0,0,0,0,-20.0441,-20,10
0.093,0.36,0.5,0,0.007238,0,0.007238,0.0614189,-0.0115919,-0.428449,0.0628815,0.0616672,-0.0732591,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0305813,0.0254092,0,0,0.000185845,0.00207182,0,1,0,0,0,0,0,0,-34.1667,-20,10
0.098,0.36,0.5,0,0.00488605,0,0.00488605,0.0247308,-0.0115919,-0.428449,0.0628815,0.0616672,-0.0732591,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0305813,0.0254606,0,0,0.000232613,0.00229728,0,1,0,0,0,0,0,0,-35.9024,-20,10
0.103,0.36,0.5,0,0.000143658,0,0.000143658,-0.0332822,-0.0232631,-0.548068,0.0628815,0.0616672,-0.0849303,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.03537,0.0255592,0,0,0.000231728,0.00194326,0,1,0,0,0,0,0,0,-47.2045,-20,10
0.108,0.36,0.5,0,-0.00681432,0,-0.00681432,-0.109861,-0.0232631,-0.548068,0.0628815,0.0616672,-0.0849303,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.03537,0.0256568,0,0,0.000161619,0.000830791,0,1,0,0,0,0,0,0,-50.8401,-20,10
0.112,0.36,0.5,0,-0.0158259,0,-0.0158259,-0.202509,-0.0327138,-0.606802,0.0628815,0.0616672,-0.094381,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0392495,0.0257652,0,0,3.42284e-05,-0.00078944,0,1,0,0,0,0,0,0,-60.2054,-20,10
0.117,0.36,0.5,0,-0.026258,0,-0.026258,-0.297384,-0.0327138,-0.606802,0.0628815,0.0616672,-0.094381,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0392495,0.0258993,0,0,-0.000227383,-0.0037406,0,1,0,0,0,0,0,0,-64.7206,-20,10
0.122,0.36,0.5,0,-0.036758,0,-0.036758,-0.387515,-0.0409202,-0.645775,0.0628815,0.0616672,-0.102587,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0426202,0.0260657,0,0,-0.000590869,-0.00755922,0,1,0,0,0,0,0,0,-72.7047,-20,10
0.127,0.36,0.5,0,-0.047258,0,-0.047258,-0.473139,-0.0409202,-0.645775,0.0628815,0.0616672,-0.102587,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0426202,0.0262304,0,0,-0.00105521,-0.0121918,0,1,0,0,0,0,0,0,-76.7864,-20,10
0.132,0.36,0.5,0,-0.057758,0,-0.057758,-0.554482,-0.0489718,-0.675008,0.0628815,0.0616672,-0.110639,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0459294,0.0264264,0,0,-0.00161942,-0.0175877,0,1,0,0,0,0,0,0,-83.8255,-20,10
0.137,0.36,0.5,0,-0.068258,0,-0.068258,-0.631758,-0.0489718,-0.675008,0.0628815,0.0616672,-0.110639,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0459294,0.0266205,0,0,-0.00228248,-0.0236988,0,1,0,0,0,0,0,0,-87.5155,-20,10
0.141,0.36,0.5,0,-0.078758,0,-0.078758,-0.70517,-0.0569179,-0.696928,0.0628815,0.0616672,-0.118585,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0491979,0.0268004,0,0,-0.00289184,-0.0291288,0,1,0,0,0,0,0,0,-93.7846,-20,10
0.146,0.36,0.5,0,-0.089258,0,-0.089258,-0.774911,-0.0569179,-0.696928,0.0628815,0.0616672,-0.118585,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0491979,0.0270232,0,0,-0.0037512,-0.0365495,0,1,0,0,0,0,0,0,-97.1212,-20,10
0.151,0.36,0.5,0,-0.099758,0,-0.099758,-0.841166,-0.0647839,-0.713343,0.0628815,0.0616672,-0.126451,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0524363,0.0272761,0,0,-0.00470649,-0.0445555,0,1,0,0,0,0,0,0,-102.755,-20,10
0.156,0.36,0.5,0,-0.110258,0,-0.110258,-0.904108,-0.0647839,-0.713343,0.0628815,0.0616672,-0.126451,1,-0.0005,0.0616672,-0.0253264,-0.0258264,0.410174,0.0005,0.0005,0.0524363,0.0275265,0,0,-0.00575674,-0.0531082,0,1,0,0,0,0,0,0,-105.772,-20,10
