timestamp,state,state_name,z,z_dot,gazebo_world_z,gazebo_world_z_dot,pitch,pitch_rate,acc_z,cmd_x,x,x_dot,touchdown_x_ref,hip_pos_left,knee_pos_left,hip_pos_right,knee_pos_right,hip_effort_left,knee_effort_left,hip_cmd_left,knee_cmd_left,hip_cmd_right,knee_cmd_right,actual_tau_hip_left,actual_tau_knee_left,actual_tau_hip_right,actual_tau_knee_right,hip_pos_cmd_left,knee_pos_cmd_left,hip_pos_cmd_right,knee_pos_cmd_right,tau_ff_hip,tau_ff_knee,F_z,F_z_request,F_z_limit,velocity_reached,wheels_airborne,airborne_confidence,target_takeoff_velocity,tau_body_hip,thrust_reaction_ff,flight_subphase,recovery_subphase,controller_mode,thrust_motion_elapsed,thrust_attitude_blocked,air_wheel_cmd_raw,left_wheel_vel,right_wheel_vel,attitude_arrest_stable_count,touchdown_phase,brake_ref,capture_state,target_x,x_error,cmd_target,hip_vel_left,knee_vel_left,hip_vel_right,knee_vel_right,hip_vel_cmd_left,knee_vel_cmd_left,hip_vel_cmd_right,knee_vel_cmd_right,wheel_clearance,contact_window,thrust_extension_scale,air_pd_horizon,air_pd_raw_hl,air_pd_raw_kl,air_pd_raw_hr,air_pd_raw_kr,air_pd_discrete_hl,air_pd_discrete_kl,air_pd_discrete_hr,air_pd_discrete_kr,jump_forward_speed,jump_takeoff_forward_speed,jump_pitch_ref,active_jump_pitch_ref,jump_takeoff_pitch_rate,active_jump_pitch_rate_ref,pre_jump_stable_timer,takeoff_forward_speed,air_wheel_baseline,gazebo_world_x_dot,gazebo_world_y_dot,landing_capture_vx,landing_capture_raw_offset,landing_capture_offset,landing_target_x,landing_capture_comp,landing_capture_omega,landing_forward_axis_x,landing_forward_axis_y,landing_capture_planned,flight_air_pitch_ref,flight_air_pitch_rate_ref,protective_deploy_duration,protective_deploy_rate_limited,takeoff_aligned,takeoff_sample_stamp,takeoff_clearance_left,takeoff_clearance_right,landing_wheel_ground_blend,ground_pd_horizon,ground_pd_hl,ground_pd_kl,ground_pd_hr,ground_pd_kr,world_velocity_valid,odom_twist_z,thrust_release_active,thrust_release_blend,catch_stable_time,com_world_z,com_world_vz,com_velocity_valid,com_sample_stamp,com_forward_from_axle,com_height_above_axle,com_lean,com_lean_rate,com_balance_valid,thrust_feedback_vz,ground_gravity_hl,ground_gravity_kl,ground_gravity_hr,ground_gravity_kr,hip_effort_limit,knee_effort_limit,thrust_force_before_budget,thrust_knee_pd_left,torso_force_ff,torso_feedback,torso_hip_command,torso_rate,torso_horizon,torso_imu_fresh,torso_imu_fy,torso_imu_fz,hip_common_before_allocation,hip_differential_torque,capture_com_velocity,capture_world_valid,capture_world_active,capture_world_target
13.481,5,RECOVERY,0.498352,1.80644e-05,0.499185,0.000140793,0.00667892,0.000361089,9.79992,-0.000607503,0.166166,0.000567726,0.253862,0.181572,-0.367957,0.181526,-0.367964,0,0,-0.278023,-15.2492,-0.276079,-15.248,-0.278023,-15.2492,-0.276079,-15.248,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.156,0,0,0,1,2,1.98091,-0.277051,0,-1,1,EFFORT,0.288,1,0,-0.00853601,-0.00853601,1,EFFORT_STABILIZE,0,-0.000173682,0.253862,-0.0876954,-0.000607503,0.00132266,-5.25748e-05,0.00132265,-5.2547e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.29434e-07,0.000507764,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.48,0.0362035,0.0362042,1,0.03,-0.000420845,0.0169202,0.000420845,0.0172832,1,0.000159365,0,0,0,0.387635,2.50131e-06,1,13.46,-1.79217e-05,0.317635,-5.64223e-05,-0.000651654,1,0.603421,-3.72853,5.45627,-3.72899,5.45597,75,60,0,13.224,-0.392681,0.11563,-0.277051,0.000979233,0.04,1,-0.065063,9.79979,-0.366109,-0.000971689,0.000549393,1,1,-0.000607503
13.486,5,RECOVERY,0.498352,1.34439e-05,0.499185,0.000140793,0.00667892,0.000361089,9.79992,-0.000598621,0.166172,0.000570304,0.253862,0.181586,-0.367958,0.181541,-0.367965,0,0,-0.265688,-15.2477,-0.263712,-15.2465,-0.265688,-15.2477,-0.263712,-15.2465,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.156,0,0,0,1,2,1.98091,-0.2647,0,-1,1,EFFORT,0.288,1,0,-0.00857078,-0.00857078,1,EFFORT_STABILIZE,0,-0.00021928,0.253862,-0.0876894,-0.000598621,0.00155925,-4.44461e-05,0.00155923,-4.4415e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.29434e-07,0.000507764,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.48,0.0362035,0.0362042,1,0.026,-0.000437264,0.0187469,0.000437264,0.0191151,1,0.000159365,0,0,0,0.387635,2.43427e-06,1,13.48,-2.14834e-05,0.317635,-6.76353e-05,-0.000842748,1,0.603421,-3.7284,5.45634,-3.72886,5.45605,75,60,0,13.224,-0.392681,0.127981,-0.2647,0.000979233,0.036,1,-0.065063,9.79979,-0.366404,-0.000988111,0.000544418,1,1,-0.000598621
13.491,5,RECOVERY,0.498352,1.60816e-05,0.499185,0.000140793,0.00669064,0.000490016,9.79978,-0.000597047,0.166178,0.000573092,0.253862,0.181602,-0.367958,0.181557,-0.367965,0,0,-0.246928,-15.2473,-0.244943,-15.2461,-0.246928,-15.2473,-0.244943,-15.2461,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.156,0,0,0,1,2,1.98091,-0.245936,0,-1,1,EFFORT,0.288,1,0,-0.00864512,-0.00864512,1,EFFORT_STABILIZE,0,-0.000218262,0.253862,-0.0876833,-0.000597047,0.00169149,-2.08839e-05,0.00169147,-2.08505e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.29434e-07,0.000507764,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.48,0.0362035,0.0362042,1,0.025,-0.000441489,0.0191923,0.000441489,0.0195616,1,0.000159365,0,0,0,0.387635,2.43427e-06,1,13.48,-2.18074e-05,0.317635,-6.86555e-05,-0.00083142,1,0.603421,-3.72836,5.45637,-3.72882,5.45607,75,60,0,13.224,-0.392772,0.146837,-0.245936,0.00113181,0.031,1,-0.0652408,9.79942,-0.366513,-0.000992332,0.000544418,1,1,-0.000597047
13.496,5,RECOVERY,0.498352,1.60816e-05,0.499185,0.000140793,0.00669064,0.000490016,9.79978,-0.000597047,0.166178,0.000573092,0.253862,0.181602,-0.367958,0.181557,-0.367965,0,0,-0.266026,-15.2473,-0.264041,-15.2461,-0.266026,-15.2473,-0.264041,-15.2461,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.156,0,0,0,1,2,1.98091,-0.265034,0,-1,1,EFFORT,0.288,1,0,-0.00864512,-0.00864512,1,EFFORT_STABILIZE,0,-0.000218262,0.253862,-0.0876833,-0.000597047,0.00169149,-2.08839e-05,0.00169147,-2.08505e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.29434e-07,0.000507764,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.48,0.0362035,0.0362042,1,0.025,-0.000441489,0.0191923,0.000441489,0.0195616,1,0.000159365,0,0,0,0.387635,2.43427e-06,1,13.48,-2.18074e-05,0.317635,-6.86555e-05,-0.00083142,1,0.603421,-3.72836,5.45637,-3.72882,5.45607,75,60,0,13.224,-0.392772,0.127739,-0.265034,0.00113181,0.036,1,-0.0652408,9.79942,-0.366513,-0.000992332,0.000544418,1,1,-0.000597047
13.5,5,RECOVERY,0.498352,1.60816e-05,0.499188,0.000172866,0.00670306,0.000606087,9.79978,-0.000613125,0.166178,0.000573092,0.253862,0.181602,-0.367958,0.181557,-0.367965,0,0,-0.278589,-15.2494,-0.276645,-15.2482,-0.278589,-15.2494,-0.276645,-15.2482,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.156,0,0,0,1,2,1.98091,-0.277617,0,-1,1,EFFORT,0.288,1,0,-0.00864512,-0.00864512,1,EFFORT_STABILIZE,0,-0.000184958,0.253862,-0.0876833,-0.000613125,0.00169149,-2.08839e-05,0.00169147,-2.08505e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.12149e-07,0.000497335,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.5,0.0362035,0.0362042,1,0.03,-0.000420852,0.0168473,0.000420852,0.0172103,1,0.000177655,0,0,0,0.387635,2.43427e-06,1,13.48,-1.78631e-05,0.317635,-5.62379e-05,-0.000715348,1,0.603421,-3.72847,5.4563,-3.72893,5.456,75,60,0,13.224,-0.392882,0.115265,-0.277617,0.00121526,0.04,1,-0.065413,9.79965,-0.366243,-0.000971696,0.000544418,1,1,-0.000613125
13.505,5,RECOVERY,0.498352,1.68773e-05,0.499188,0.000172866,0.00670306,0.000606087,9.79978,-0.000588568,0.166184,0.000575135,0.253862,0.181619,-0.367958,0.181574,-0.367965,0,0,-0.262844,-15.2474,-0.260859,-15.2462,-0.262844,-15.2474,-0.260859,-15.2462,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.155,0,0,0,1,2,1.98091,-0.261851,0,-1,1,EFFORT,0.288,1,0,-0.00855173,-0.00855173,1,EFFORT_STABILIZE,0,-0.000203292,0.253862,-0.0876773,-0.000588568,0.00171208,-2.75326e-08,0.00171206,-7.30999e-13,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.12149e-07,0.000497335,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.5,0.0362035,0.0362042,1,0.025,-0.000441487,0.0191317,0.000441487,0.019501,1,0.000177655,0,0,0,0.387635,-4.14145e-06,1,13.5,-2.20831e-05,0.317635,-6.95233e-05,-0.000743404,1,0.603421,-3.72832,5.45639,-3.72878,5.4561,75,60,0,13.224,-0.392882,0.131031,-0.261851,0.00121526,0.035,1,-0.065413,9.79965,-0.366615,-0.000992329,0.000541213,1,1,-0.000588568
13.51,5,RECOVERY,0.498352,1.68773e-05,0.499188,0.000172866,0.00670306,0.000606087,9.79978,-0.000588568,0.166184,0.000575135,0.253862,0.181619,-0.367958,0.181574,-0.367965,0,0,-0.278589,-15.2497,-0.276645,-15.2485,-0.278589,-15.2497,-0.276645,-15.2485,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.155,0,0,0,1,2,1.98091,-0.277617,0,-1,1,EFFORT,0.288,1,0,-0.00855173,-0.00855173,1,EFFORT_STABILIZE,0,-0.000203292,0.253862,-0.0876773,-0.000588568,0.00171208,-2.75326e-08,0.00171206,-7.30999e-13,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.12149e-07,0.000497335,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.5,0.0362035,0.0362042,1,0.03,-0.000420851,0.0167924,0.000420851,0.0171553,1,0.000177655,0,0,0,0.387635,-4.14145e-06,1,13.5,-2.20831e-05,0.317635,-6.95233e-05,-0.000743404,1,0.603421,-3.72832,5.45639,-3.72878,5.4561,75,60,0,13.224,-0.392882,0.115265,-0.277617,0.00121526,0.04,1,-0.065413,9.79965,-0.366615,-0.000971692,0.000541213,1,1,-0.000588568
13.515,5,RECOVERY,0.498352,1.69496e-05,0.499188,0.000172866,0.00671571,0.000705425,9.79978,-0.00058471,0.16619,0.000576888,0.253862,0.181636,-0.367958,0.181591,-0.367965,0,0,-0.263044,-15.2474,-0.261059,-15.2462,-0.263044,-15.2474,-0.261059,-15.2462,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.155,0,0,0,1,2,1.98091,-0.262052,0,-1,1,EFFORT,0.288,1,0,-0.00852924,-0.00852924,1,EFFORT_STABILIZE,0,-0.000186082,0.253862,-0.0876714,-0.00058471,0.00171103,-2.41771e-08,0.00171101,-7.20118e-13,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.12149e-07,0.000497335,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.5,0.0362035,0.0362042,1,0.025,-0.000441486,0.0191318,0.000441486,0.019501,1,0.000177655,0,0,0,0.387635,-4.14145e-06,1,13.5,-2.23414e-05,0.317635,-7.03368e-05,-0.000643239,1,0.603421,-3.72828,5.45642,-3.72874,5.45612,75,60,0,13.224,-0.392985,0.130933,-0.262052,0.00124881,0.035,1,-0.0655832,9.79973,-0.366715,-0.000992327,0.000541213,1,1,-0.00058471
13.52,5,RECOVERY,0.498352,1.69496e-05,0.499188,0.000172866,0.00671571,0.000705425,9.79978,-0.00058471,0.16619,0.000576888,0.253862,0.181636,-0.367958,0.181591,-0.367965,0,0,-0.278778,-15.2497,-0.276835,-15.2486,-0.278778,-15.2497,-0.276835,-15.2486,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.155,0,0,0,1,2,1.98091,-0.277806,0,-1,1,EFFORT,0.288,1,0,-0.00852924,-0.00852924,1,EFFORT_STABILIZE,0,-0.000186082,0.253862,-0.0876714,-0.00058471,0.00171103,-2.41771e-08,0.00171101,-7.20118e-13,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.12149e-07,0.000497335,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.5,0.0362035,0.0362042,1,0.03,-0.00042085,0.0167924,0.00042085,0.0171554,1,0.000177655,0,0,0,0.387635,-4.14145e-06,1,13.5,-2.23414e-05,0.317635,-7.03368e-05,-0.000643239,1,0.603421,-3.72828,5.45642,-3.72874,5.45612,75,60,0,13.224,-0.392985,0.115179,-0.277806,0.00124881,0.04,1,-0.0655832,9.79973,-0.366715,-0.00097169,0.000541213,1,1,-0.00058471
13.525,5,RECOVERY,0.498353,1.85199e-05,0.499192,0.000196411,0.00673129,0.000868494,9.79991,-0.000598819,0.166196,0.000577822,0.253862,0.181657,-0.367958,0.181612,-0.367965,0,0,-0.263503,-15.2473,-0.261518,-15.2461,-0.263503,-15.2473,-0.261518,-15.2461,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.155,0,0,0,1,2,1.98091,-0.26251,0,-1,1,EFFORT,0.288,1,0,-0.00840812,-0.00840812,1,EFFORT_STABILIZE,0,-0.000248365,0.253862,-0.0876655,-0.000598819,0.002373,-2.83588e-05,0.00237297,-2.83182e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.01039e-07,0.000491265,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.52,0.0362035,0.0362042,1,0.025,-0.000441498,0.01922,0.000441498,0.0195892,1,0.00022137,0,0,0,0.387635,-7.10831e-06,1,13.52,-2.25408e-05,0.317635,-7.09644e-05,-0.000985884,1,0.603421,-3.72823,5.45645,-3.72869,5.45615,75,60,0,13.224,-0.392929,0.130419,-0.26251,0.00159252,0.035,1,-0.0654607,9.80018,-0.366832,-0.000992336,0.000537151,1,1,-0.000598819
13.53,5,RECOVERY,0.498353,1.85199e-05,0.499192,0.000196411,0.00673129,0.000868494,9.79991,-0.000598819,0.166196,0.000577822,0.253862,0.181657,-0.367958,0.181612,-0.367965,0,0,-0.279181,-15.2497,-0.277238,-15.2485,-0.279181,-15.2497,-0.277238,-15.2485,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.155,0,0,0,1,2,1.98091,-0.27821,0,-1,1,EFFORT,0.288,1,0,-0.00840812,-0.00840812,1,EFFORT_STABILIZE,0,-0.000248365,0.253862,-0.0876655,-0.000598819,0.002373,-2.83588e-05,0.00237297,-2.83182e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.01039e-07,0.000491265,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.52,0.0362035,0.0362042,1,0.03,-0.00042086,0.0168722,0.00042086,0.0172352,1,0.00022137,0,0,0,0.387635,-7.10831e-06,1,13.52,-2.25408e-05,0.317635,-7.09644e-05,-0.000985884,1,0.603421,-3.72823,5.45645,-3.72869,5.45615,75,60,0,13.224,-0.392929,0.11472,-0.27821,0.00159252,0.04,1,-0.0654607,9.80018,-0.366832,-0.000971698,0.000537151,1,1,-0.000598819
13.535,5,RECOVERY,0.498354,3.94567e-05,0.499192,0.000196411,0.00675175,0.00107567,9.79997,-0.000608229,0.166202,0.000578373,0.253862,0.181684,-0.367958,0.181639,-0.367966,0,0,-0.264203,-15.2469,-0.262219,-15.2457,-0.264203,-15.2469,-0.262219,-15.2457,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.151,0,0,0,1,2,1.98091,-0.263211,0,-1,1,EFFORT,0.288,1,0,-0.008353,-0.008353,1,EFFORT_STABILIZE,0,-0.000292162,0.253862,-0.0876596,-0.000608229,0.00295271,-4.48195e-05,0.00295268,-4.47716e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.01039e-07,0.000491265,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.52,0.0362035,0.0362042,1,0.025,-0.000441505,0.0192766,0.000441505,0.0196458,1,0.00022137,0,0,0,0.387635,-7.10831e-06,1,13.52,-2.27099e-05,0.317635,-7.14967e-05,-0.00122632,1,0.603421,-3.72817,5.45648,-3.72863,5.45618,75,60,0,13.224,-0.393002,0.129791,-0.263211,0.00200792,0.035,1,-0.0655832,9.80018,-0.367047,-0.000992323,0.000537151,1,1,-0.000608229
13.54,5,RECOVERY,0.498354,3.94567e-05,0.499192,0.000196411,0.00675175,0.00107567,9.79997,-0.000608229,0.166202,0.000578373,0.253862,0.181684,-0.367958,0.181639,-0.367966,0,0,-0.279814,-15.2492,-0.277871,-15.248,-0.279814,-15.2492,-0.277871,-15.248,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.151,0,0,0,1,2,1.98091,-0.278842,0,-1,1,EFFORT,0.288,1,0,-0.008353,-0.008353,1,EFFORT_STABILIZE,0,-0.000292162,0.253862,-0.0876596,-0.000608229,0.00295271,-4.48195e-05,0.00295268,-4.47716e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-8.01039e-07,0.000491265,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.52,0.0362035,0.0362042,1,0.03,-0.000420867,0.0169234,0.000420867,0.0172863,1,0.00022137,0,0,0,0.387635,-7.10831e-06,1,13.52,-2.27099e-05,0.317635,-7.14967e-05,-0.00122632,1,0.603421,-3.72817,5.45648,-3.72863,5.45618,75,60,0,13.224,-0.393002,0.114159,-0.278842,0.00200792,0.04,1,-0.0655832,9.80018,-0.367047,-0.000971685,0.000537151,1,1,-0.000608229
13.545,5,RECOVERY,0.498353,2.20273e-05,0.499199,0.000317125,0.00677629,0.00130629,9.79992,-0.000597606,0.166208,0.000580009,0.253862,0.181716,-0.367959,0.181671,-0.367966,0,0,-0.264948,-15.2474,-0.262963,-15.2462,-0.264948,-15.2474,-0.262963,-15.2462,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.154,0,0,0,1,2,1.98091,-0.263956,0,-1,1,EFFORT,0.288,1,0,-0.00855456,-0.00855456,1,EFFORT_STABILIZE,0,-0.000321397,0.253862,-0.0876536,-0.000597606,0.00343994,-3.65566e-05,0.0034399,-3.65002e-05,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-7.45954e-07,0.000456732,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.54,0.0362035,0.0362042,1,0.025,-0.000441514,0.0192592,0.000441514,0.0196283,1,0.000348279,0,0,0,0.387635,-6.88026e-06,1,13.54,-2.29592e-05,0.317635,-7.22816e-05,-0.00138443,1,0.603421,-3.7281,5.45652,-3.72856,5.45623,75,60,0,13.224,-0.393143,0.129188,-0.263956,0.00239049,0.035,1,-0.0658423,9.79989,-0.367155,-0.000992345,0.000523437,1,1,-0.000597606
13.555,5,RECOVERY,0.498354,2.53651e-05,0.499199,0.000317125,0.00680372,0.00153735,9.79974,-0.000598643,0.166214,0.000582266,0.253862,0.181753,-0.367959,0.181707,-0.367966,0,0,-0.265622,-15.2475,-0.263638,-15.2463,-0.265622,-15.2475,-0.263638,-15.2463,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.153,0,0,0,1,2,1.98091,-0.26463,0,-1,1,EFFORT,0.288,1,0,-0.00868899,-0.00868899,1,EFFORT_STABILIZE,0,-0.000325701,0.253862,-0.0876476,-0.000598643,0.00373048,-6.06631e-08,0.00373044,-7.43267e-13,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-7.45954e-07,0.000456732,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.54,0.0362035,0.0362042,1,0.025,-0.000441521,0.0191529,0.000441521,0.019522,1,0.000348279,0,0,0,0.387635,-6.88026e-06,1,13.54,-2.32599e-05,0.317635,-7.32283e-05,-0.00140309,1,0.603421,-3.72802,5.45657,-3.72848,5.45627,75,60,0,13.224,-0.393326,0.128696,-0.26463,0.00267884,0.035,1,-0.0661844,9.79935,-0.367357,-0.000992348,0.000523437,1,1,-0.000598643
13.56,5,RECOVERY,0.498354,2.53651e-05,0.499199,0.000317125,0.00680372,0.00153735,9.79974,-0.000598643,0.166214,0.000582266,0.253862,0.181753,-0.367959,0.181707,-0.367966,0,0,-0.281118,-15.2494,-0.279167,-15.2482,-0.281118,-15.2494,-0.279167,-15.2482,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.153,0,0,0,1,2,1.98091,-0.280142,0,-1,1,EFFORT,0.288,1,0,-0.00868899,-0.00868899,1,EFFORT_STABILIZE,0,-0.000325701,0.253862,-0.0876476,-0.000598643,0.00373048,-6.06631e-08,0.00373044,-7.43267e-13,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-7.45954e-07,0.000456732,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.54,0.0362035,0.0362042,1,0.029,-0.000424918,0.0172418,0.000424918,0.0176061,1,0.000348279,0,0,0,0.387635,-6.88026e-06,1,13.54,-2.32599e-05,0.317635,-7.32283e-05,-0.00140309,1,0.603421,-3.72802,5.45657,-3.72848,5.45627,75,60,0,13.224,-0.393326,0.113183,-0.280142,0.00267884,0.04,1,-0.0661844,9.79935,-0.367357,-0.000975745,0.000523437,1,1,-0.000598643
13.565,5,RECOVERY,0.498354,2.72378e-05,0.499206,0.000387243,0.00683278,0.00175093,9.79975,-0.000583801,0.16622,0.000583494,0.253862,0.18179,-0.367959,0.181745,-0.367966,0,0,-0.266201,-15.2476,-0.264216,-15.2464,-0.266201,-15.2476,-0.264216,-15.2464,0.250634,-0.366939,0.250634,-0.366939,1.88508,15.8757,173.152,0,0,0,1,2,1.98091,-0.265208,0,-1,1,EFFORT,0.288,1,0,-0.00853722,-0.00853722,1,EFFORT_STABILIZE,0,-0.000304593,0.253862,-0.0876416,-0.000583801,0.00384753,-5.48171e-08,0.00384749,-7.23588e-13,0,0,0,0,-0.00104327,1,0,0.025,4.95385,-52.6388,4.95595,-52.6395,-5.97521,-18.6065,-5.97396,-18.6064,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-7.05541e-07,0.000432678,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0911204,0.0867278,0.24,1,1,13.56,0.0362035,0.0362042,1,0.025,-0.000441521,0.019153,0.000441521,0.0195221,1,0.000398583,0,0,0,0.387635,-1.56839e-05,1,13.56,-2.34893e-05,0.317635,-7.39507e-05,-0.00128177,1,0.603421,-3.72794,5.45662,-3.7284,5.45632,75,60,0,13.224,-0.393548,0.12834,-0.265208,0.00285735,0.035,1,-0.0665453,9.79963,-0.367558,-0.000992344,0.000516025,1,1,-0.000583801
